frameno;frametime;cir_pos;color
1661;0.0817730426788;"[]";"[]"
1662;0.0868701934814;"[(462.5, 341.5), (875.5, 360.5)]";"[0, 1]"
1663;0.0766370296478;"[(466.5, 339.5)]";"[0]"
1664;0.0584819316864;"[(886.5, 358.5)]";"[1]"
1665;0.0508069992065;"[(473.5, 335.5), (915.5, 359.5)]";"[0, 1]"
1666;0.0713939666748;"[(476.5, 335.5), (897.5, 359.5)]";"[0, 1]"
1667;0.0655250549316;"[(903.5, 361.5)]";"[1]"
1668;0.0784819126129;"[(483.5, 337.5), (931.5, 363.5), (434.5, 337.5)]";"[0, 1, 1]"
1669;0.0829739570618;"[(485.5, 337.5), (915.5, 284.5)]";"[0, 0]"
1670;0.0907571315765;"[(941.5, 359.5)]";"[1]"
1671;0.0548350811005;"[(491.5, 331.5)]";"[0]"
1672;0.0536210536957;"[(491.5, 329.5)]";"[0]"
1673;0.0700380802155;"[(492.5, 329.5), (998.5, 376.5)]";"[0, 1]"
1674;0.0915491580963;"[(528.5, 376.5)]";"[1]"
1675;0.0859088897705;"[(491.5, 332.5), (526.5, 377.5), (1001.5, 379.5)]";"[0, 1, 1]"
1676;0.0906221866608;"[(489.5, 331.5), (524.5, 376.5), (932.5, 356.5)]";"[0, 1, 1]"
1677;0.0565760135651;"[(1001.5, 379.5)]";"[1]"
1678;0.0670020580292;"[(483.5, 331.5), (1000.5, 380.5)]";"[0, 1]"
1679;0.0507709980011;"[(1000.5, 380.5)]";"[1]"
1680;0.06787109375;"[(475.5, 329.5), (519.5, 378.5)]";"[0, 1]"
1681;0.0690100193024;"[(471.5, 328.5), (515.5, 376.5)]";"[0, 1]"
1682;0.0544190406799;"[]";"[]"
1683;0.0695888996124;"[(458.5, 322.5), (915.5, 352.5)]";"[0, 1]"
1684;0.0844211578369;"[(449.5, 319.5), (980.5, 374.5)]";"[0, 1]"
1685;0.089940071106;"[(441.5, 318.5), (931.5, 257.5), (975.5, 374.5)]";"[0, 0, 1]"
1686;0.0582690238953;"[(434.5, 319.5), (803.5, 399.5), (899.5, 352.5)]";"[0, 0, 1]"
1687;0.0666491985321;"[(426.5, 318.5), (965.5, 374.5)]";"[0, 1]"
1688;0.0840508937836;"[(417.5, 317.5), (888.5, 352.5)]";"[0, 1]"
1689;0.0854859352112;"[(409.5, 317.5), (882.5, 352.5)]";"[0, 1]"
1690;0.0582721233368;"[(401.5, 318.5), (877.5, 352.5)]";"[0, 1]"
1691;0.0521860122681;"[(392.5, 317.5), (896.5, 352.5)]";"[0, 1]"
1692;0.0745089054108;"[(383.5, 315.5), (938.5, 372.5)]";"[0, 1]"
1693;0.0574328899384;"[(379.5, 316.5)]";"[0]"
1694;0.0543429851532;"[(368.5, 312.5), (928.5, 370.5)]";"[0, 1]"
1695;0.0552010536194;"[(360.5, 311.5), (923.5, 369.5)]";"[0, 1]"
1696;0.0535888671875;"[(352.5, 311.5), (870.5, 347.5)]";"[0, 1]"
1697;0.0598921775818;"[(345.5, 313.5), (913.5, 374.5)]";"[0, 1]"
1698;0.0541460514069;"[(335.5, 313.5), (1234.5, 380.5)]";"[0, 0]"
1699;0.0695488452911;"[(831.5, 352.5)]";"[1]"
1700;0.091949224472;"[(318.5, 312.5), (826.5, 352.5)]";"[0, 1]"
1701;0.0758519172668;"[(995.5, 246.5), (309.5, 310.5)]";"[0, 0]"
1702;0.0540800094604;"[(991.5, 241.5), (302.5, 308.5), (841.5, 347.5)]";"[0, 0, 1]"
1703;0.0880060195923;"[(990.5, 235.5), (884.5, 366.5)]";"[0, 1]"
1704;0.0915241241455;"[(988.5, 235.5), (285.5, 301.5), (377.5, 362.5), (879.5, 365.5)]";"[0, 0, 1, 1]"
1705;0.0856997966766;"[(986.5, 228.5), (277.5, 298.5), (1234.5, 325.5), (802.5, 340.5)]";"[0, 0, 0, 1]"
1706;0.0921130180359;"[(982.5, 230.5), (266.5, 299.5), (1231.5, 327.5)]";"[0, 0, 0]"
1707;0.0843181610107;"[(979.5, 230.5), (1232.5, 335.5), (259.5, 295.5), (793.5, 341.5)]";"[0, 0, 0, 1]"
1708;0.0619220733643;"[(977.5, 230.5), (250.5, 296.5), (861.5, 366.5)]";"[0, 0, 1]"
1709;0.0535049438477;"[(976.5, 230.5), (244.5, 297.5), (1232.5, 326.5), (857.5, 366.5)]";"[0, 0, 0, 1]"
1710;0.0745129585266;"[(972.5, 227.5), (233.5, 297.5), (1232.5, 325.5), (852.5, 366.5)]";"[0, 0, 0, 1]"
1711;0.052759885788;"[(970.5, 228.5), (226.5, 295.5), (800.5, 344.5)]";"[0, 0, 1]"
1712;0.0540850162506;"[(968.5, 225.5), (218.5, 296.5), (1231.5, 324.5)]";"[0, 0, 0]"
1713;0.05029296875;"[(966.5, 224.5), (208.5, 290.5), (1231.5, 323.5)]";"[0, 0, 0]"
1714;0.0718829631805;"[(963.5, 224.5), (1231.5, 323.5), (199.5, 292.5), (836.5, 366.5)]";"[0, 0, 0, 1]"
1715;0.0686311721802;"[(961.5, 224.5), (194.5, 293.5), (1220.5, 374.5)]";"[0, 0, 0]"
1716;0.0576848983765;"[(959.5, 223.5), (187.5, 295.5)]";"[0, 0]"
1717;0.0613119602203;"[(959.5, 221.5), (178.5, 293.5), (776.5, 345.5)]";"[0, 0, 1]"
1718;0.0570299625397;"[(956.5, 222.5), (167.5, 292.5), (1230.5, 324.5)]";"[0, 0, 0]"
1719;0.0501928329468;"[(955.5, 218.5), (158.5, 291.5), (1230.5, 324.5)]";"[0, 0, 0]"
1720;0.0724840164185;"[(954.5, 216.5), (151.5, 288.5)]";"[0, 0]"
1721;0.0828790664673;"[(952.5, 213.5), (144.5, 286.5), (1233.5, 321.5), (812.5, 365.5)]";"[0, 0, 0, 1]"
1722;0.0883870124817;"[(137.5, 285.5), (950.5, 210.5), (1234.5, 318.5), (734.5, 340.5)]";"[0, 0, 0, 1]"
1723;0.0824761390686;"[(951.5, 211.5), (130.5, 283.5), (1235.5, 319.5), (806.5, 364.5)]";"[0, 0, 0, 1]"
1724;0.0541479587555;"[(948.5, 210.5), (123.5, 284.5), (1235.5, 320.5)]";"[0, 0, 0]"
1725;0.067291021347;"[(949.5, 209.5), (115.5, 283.5), (1237.5, 322.5), (751.5, 341.5)]";"[0, 0, 0, 1]"
1726;0.0886578559875;"[(948.5, 207.5), (104.5, 284.5), (1240.5, 318.5), (798.5, 365.5)]";"[0, 0, 0, 1]"
1727;0.0856249332428;"[(101.5, 283.5), (948.5, 203.5), (1242.5, 316.5), (797.5, 364.5)]";"[0, 0, 0, 1]"
1728;0.0903098583221;"[(948.5, 202.5), (95.5, 281.5), (1245.5, 314.5), (746.5, 339.5)]";"[0, 0, 0, 1]"
1729;0.0558061599731;"[(951.5, 199.5), (91.5, 280.5), (1244.5, 315.5), (701.5, 354.5)]";"[0, 0, 0, 1]"
1730;0.0656180381775;"[(952.5, 198.5), (86.5, 278.5), (1253.5, 315.5)]";"[0, 0, 0]"
1731;0.0509028434753;"[(954.5, 197.5), (76.5, 275.5), (1256.5, 315.5), (792.5, 191.5)]";"[0, 0, 0, 0]"
1732;0.0741820335388;"[(955.5, 196.5), (72.5, 275.5), (1261.5, 313.5), (793.5, 190.5), (718.5, 337.5)]";"[0, 0, 0, 0, 1]"
1733;0.0854949951172;"[(956.5, 196.5), (1264.5, 314.5), (67.5, 275.5), (793.5, 190.5), (743.5, 340.5)]";"[0, 0, 0, 0, 1]"
1734;0.0902490615845;"[(958.5, 195.5), (64.5, 277.5), (1268.5, 314.5), (793.5, 365.5)]";"[0, 0, 0, 1]"
1735;0.0818190574646;"[(959.5, 195.5), (54.5, 275.5), (1267.5, 315.5), (793.5, 188.5), (742.5, 341.5)]";"[0, 0, 0, 0, 1]"
1736;0.0575320720673;"[(961.5, 192.5), (51.5, 277.5), (584.5, 385.5)]";"[0, 0, 0]"
1737;0.0544061660767;"[(961.5, 192.5), (46.5, 276.5), (793.5, 187.5)]";"[0, 0, 0]"
1738;0.0768799781799;"[(40.5, 274.5), (965.5, 190.5), (794.5, 184.5), (741.5, 340.5)]";"[0, 0, 0, 1]"
1739;0.0544409751892;"[(966.5, 188.5), (33.5, 272.5), (795.5, 182.5), (741.5, 339.5)]";"[0, 0, 0, 1]"
1740;0.063453912735;"[(30.5, 270.5), (968.5, 183.5), (796.5, 179.5), (741.5, 338.5)]";"[0, 0, 0, 1]"
1741;0.0623681545258;"[(970.5, 179.5), (25.5, 269.5), (796.5, 175.5), (741.5, 336.5)]";"[0, 0, 0, 1]"
1742;0.0808670520782;"[(973.5, 180.5), (20.5, 268.5), (797.5, 174.5), (741.5, 335.5)]";"[0, 0, 0, 1]"
1743;0.0857789516449;"[(16.5, 268.5), (975.5, 175.5), (798.5, 171.5)]";"[0, 0, 0]"
1744;0.0914790630341;"[(976.5, 176.5), (10.5, 268.5), (798.5, 170.5), (566.5, 387.5), (715.5, 334.5)]";"[0, 0, 0, 0, 1]"
1745;0.0665600299835;"[(978.5, 175.5), (5.5, 268.5), (799.5, 170.5), (793.5, 360.5)]";"[0, 0, 0, 1]"
1746;0.0806429386139;"[(982.5, 176.5), (800.5, 170.5), (2.5, 268.5), (716.5, 336.5)]";"[0, 0, 0, 1]"
1747;0.0830900669098;"[(984.5, 176.5), (802.5, 170.5), (794.5, 364.5)]";"[0, 0, 1]"
1748;0.08957695961;"[(986.5, 176.5), (804.5, 171.5), (743.5, 341.5)]";"[0, 0, 1]"
1749;0.0818939208984;"[(989.5, 176.5), (805.5, 170.5), (795.5, 367.5)]";"[0, 0, 1]"
1750;0.0815150737762;"[(994.5, 176.5), (806.5, 170.5), (795.5, 367.5)]";"[0, 0, 1]"
1751;0.056676864624;"[(994.5, 173.5), (807.5, 168.5)]";"[0, 0]"
1752;0.0536649227142;"[(998.5, 171.5), (808.5, 166.5)]";"[0, 0]"
1753;0.0591449737549;"[(1002.5, 168.5), (809.5, 164.5), (797.5, 367.5)]";"[0, 0, 1]"
1754;0.0809979438782;"[(1004.5, 171.5), (811.5, 162.5), (719.5, 341.5)]";"[0, 0, 1]"
1755;0.0718700885773;"[(1006.5, 165.5), (813.5, 160.5)]";"[0, 0]"
1756;0.0908269882202;"[(1010.5, 167.5), (813.5, 158.5), (798.5, 365.5)]";"[0, 0, 1]"
1757;0.0847342014313;"[(1011.5, 163.5), (816.5, 156.5), (747.5, 340.5)]";"[0, 0, 1]"
1758;0.0846910476685;"[(1014.5, 163.5), (818.5, 155.5), (748.5, 339.5)]";"[0, 0, 1]"
1759;0.0739829540253;"[(1018.5, 163.5), (818.5, 155.5), (722.5, 338.5)]";"[0, 0, 1]"
1760;0.0570888519287;"[(1019.5, 159.5), (819.5, 153.5), (749.5, 340.5)]";"[0, 0, 1]"
1761;0.0643031597137;"[(1025.5, 160.5), (821.5, 151.5), (660.5, 371.5), (749.5, 340.5)]";"[0, 0, 0, 1]"
1762;0.0818779468536;"[(1025.5, 156.5), (822.5, 150.5), (723.5, 339.5)]";"[0, 0, 1]"
1763;0.0733218193054;"[(1027.5, 156.5), (824.5, 147.5)]";"[0, 0]"
1764;0.0572590827942;"[(1030.5, 152.5), (824.5, 147.5), (751.5, 339.5)]";"[0, 0, 1]"
1765;0.0524051189423;"[(1034.5, 149.5), (825.5, 145.5), (751.5, 338.5)]";"[0, 0, 1]"
1766;0.0702610015869;"[(1038.5, 147.5), (827.5, 141.5)]";"[0, 0]"
1767;0.0609447956085;"[(1039.5, 150.5), (828.5, 142.5)]";"[0, 0]"
1768;0.0660448074341;"[(1040.5, 146.5), (829.5, 141.5), (752.5, 339.5)]";"[0, 0, 1]"
1769;0.0798199176788;"[(1044.5, 148.5), (830.5, 140.5), (705.5, 356.5)]";"[0, 0, 1]"
1770;0.09512591362;"[(1045.5, 145.5), (832.5, 137.5), (753.5, 338.5)]";"[0, 0, 1]"
1771;0.0857088565826;"[(1050.5, 139.5), (831.5, 138.5)]";"[0, 0]"
1772;0.0639660358429;"[(1051.5, 142.5), (833.5, 133.5)]";"[0, 0]"
1773;0.0657429695129;"[(1052.5, 138.5), (835.5, 132.5), (807.5, 363.5)]";"[0, 0, 1]"
1774;0.0647909641266;"[(1055.5, 139.5), (836.5, 130.5), (807.5, 363.5)]";"[0, 0, 1]"
1775;0.0708899497986;"[(1059.5, 133.5), (837.5, 129.5), (707.5, 355.5)]";"[0, 0, 1]"
1776;0.087611913681;"[(1060.5, 136.5), (839.5, 128.5), (755.5, 337.5)]";"[0, 0, 1]"
1777;0.05539894104;"[(1061.5, 133.5), (840.5, 126.5)]";"[0, 0]"
1778;0.0772259235382;"[(1065.5, 136.5), (840.5, 125.5), (1249.5, 433.5), (728.5, 336.5)]";"[0, 0, 0, 1]"
1779;0.0692689418793;"[(1066.5, 132.5), (839.5, 126.5), (809.5, 363.5)]";"[0, 0, 1]"
1780;0.0613298416138;"[(1069.5, 129.5), (842.5, 122.5), (729.5, 335.5)]";"[0, 0, 1]"
1781;0.0504040718079;"[(844.5, 119.5), (1072.5, 125.5), (757.5, 335.5)]";"[0, 0, 1]"
1782;0.0644178390503;"[(1072.5, 127.5), (843.5, 121.5), (757.5, 336.5)]";"[0, 0, 1]"
1783;0.0511600971222;"[(1075.5, 125.5), (845.5, 117.5), (811.5, 361.5)]";"[0, 0, 1]"
1784;0.0708699226379;"[(1077.5, 123.5), (846.5, 117.5), (811.5, 362.5)]";"[0, 0, 1]"
1785;0.0764770507812;"[(1078.5, 122.5), (845.5, 118.5), (758.5, 335.5)]";"[0, 0, 1]"
1786;0.0557479858398;"[(1081.5, 122.5), (848.5, 114.5)]";"[0, 0]"
1787;0.0720701217651;"[(1084.5, 123.5), (849.5, 113.5), (731.5, 335.5)]";"[0, 0, 1]"
1788;0.0720839500427;"[(850.5, 114.5), (1085.5, 120.5)]";"[0, 0]"
1789;0.0531749725342;"[(1086.5, 119.5), (851.5, 112.5), (759.5, 337.5)]";"[0, 0, 1]"
1790;0.0757048130035;"[(1088.5, 118.5), (850.5, 114.5), (711.5, 355.5)]";"[0, 0, 1]"
1791;0.0541439056396;"[(851.5, 113.5), (1092.5, 116.5), (760.5, 337.5)]";"[0, 0, 1]"
1792;0.0527431964874;"[(1092.5, 116.5), (851.5, 114.5), (760.5, 338.5)]";"[0, 0, 1]"
1793;0.061005115509;"[(854.5, 110.5), (1094.5, 118.5), (711.5, 356.5)]";"[0, 0, 1]"
1794;0.0539350509644;"[(1098.5, 112.5), (855.5, 108.5)]";"[0, 0]"
1795;0.0676298141479;"[(856.5, 108.5), (1097.5, 116.5)]";"[0, 0]"
1796;0.0600771903992;"[(1099.5, 115.5), (856.5, 107.5), (761.5, 338.5)]";"[0, 0, 1]"
1797;0.061450958252;"[(1099.5, 113.5), (857.5, 105.5), (815.5, 363.5)]";"[0, 0, 1]"
1798;0.0822629928589;"[(1101.5, 114.5), (857.5, 103.5), (815.5, 363.5)]";"[0, 0, 1]"
1799;0.0870361328125;"[(1101.5, 111.5), (859.5, 105.5), (761.5, 338.5)]";"[0, 0, 1]"
1800;0.0610990524292;"[(858.5, 104.5), (1103.5, 115.5), (713.5, 357.5)]";"[0, 0, 1]"
1801;0.0780401229858;"[(1106.5, 108.5), (859.5, 102.5), (816.5, 364.5)]";"[0, 0, 1]"
1802;0.0879809856415;"[(1106.5, 109.5), (859.5, 104.5)]";"[0, 0]"
1803;0.0561871528625;"[(1106.5, 108.5), (454.5, 399.5), (858.5, 105.5), (713.5, 356.5)]";"[0, 0, 0, 1]"
1804;0.0533771514893;"[(1109.5, 106.5), (734.5, 338.5)]";"[0, 1]"
1805;0.0672640800476;"[(1108.5, 108.5), (861.5, 102.5), (375.5, 399.5), (763.5, 339.5)]";"[0, 0, 0, 1]"
1806;0.0880560874939;"[(862.5, 102.5), (1110.5, 108.5), (763.5, 339.5)]";"[0, 0, 1]"
1807;0.0849618911743;"[(1113.5, 103.5), (862.5, 102.5), (763.5, 339.5)]";"[0, 0, 1]"
1808;0.0914671421051;"[(1110.5, 106.5), (862.5, 102.5), (251.5, 395.5), (763.5, 340.5)]";"[0, 0, 0, 1]"
1809;0.0856130123138;"[(1113.5, 111.5), (863.5, 101.5), (215.5, 401.5), (817.5, 366.5)]";"[0, 0, 0, 1]"
1810;0.0575430393219;"[(1111.5, 113.5), (863.5, 101.5), (174.5, 401.5), (763.5, 340.5)]";"[0, 0, 0, 1]"
1811;0.0506179332733;"[(1114.5, 105.5), (863.5, 100.5), (125.5, 393.5), (763.5, 340.5)]";"[0, 0, 0, 1]"
1812;0.0739741325378;"[(1114.5, 110.5), (867.5, 103.5), (83.5, 391.5), (763.5, 340.5)]";"[0, 0, 0, 1]"
1813;0.0790882110596;"[(1114.5, 110.5), (860.5, 104.5), (41.5, 390.5), (763.5, 340.5)]";"[0, 0, 0, 1]"
1814;0.0579738616943;"[(864.5, 100.5), (1115.5, 110.5)]";"[0, 0]"
1815;0.0742120742798;"[(1115.5, 110.5), (864.5, 100.5), (818.5, 366.5)]";"[0, 0, 1]"
1816;0.088522195816;"[(864.5, 100.5), (1116.5, 107.5), (763.5, 341.5)]";"[0, 0, 1]"
1817;0.0562119483948;"[(1115.5, 109.5), (763.5, 341.5)]";"[0, 1]"
1818;0.0549550056458;"[(1118.5, 105.5), (864.5, 100.5), (736.5, 339.5)]";"[0, 0, 1]"
1819;0.0603342056274;"[(1118.5, 104.5), (864.5, 100.5), (818.5, 366.5)]";"[0, 0, 1]"
1820;0.0915398597717;"[(1116.5, 105.5), (865.5, 100.5)]";"[0, 0]"
1821;0.0865020751953;"[(1116.5, 105.5), (865.5, 99.5)]";"[0, 0]"
1822;0.0611639022827;"[(1117.5, 110.5), (862.5, 102.5), (818.5, 366.5)]";"[0, 0, 1]"
1823;0.0774099826813;"[(1118.5, 104.5), (865.5, 100.5), (818.5, 366.5)]";"[0, 0, 1]"
1824;0.0937039852142;"[(1118.5, 103.5), (865.5, 99.5), (818.5, 366.5)]";"[0, 0, 1]"
1825;0.0577831268311;"[(1118.5, 103.5), (866.5, 99.5), (715.5, 360.5)]";"[0, 0, 1]"
1826;0.0752589702606;"[(1118.5, 105.5), (866.5, 100.5), (715.5, 360.5)]";"[0, 0, 1]"
1827;0.0861718654633;"[(865.5, 100.5), (1116.5, 106.5)]";"[0, 0]"
1828;0.0654230117798;"[(1119.5, 104.5), (864.5, 102.5), (819.5, 367.5)]";"[0, 0, 1]"
1829;0.0741519927979;"[(1119.5, 104.5), (863.5, 103.5), (818.5, 367.5)]";"[0, 0, 1]"
1830;0.0903189182281;"[(1119.5, 104.5), (867.5, 101.5), (715.5, 360.5)]";"[0, 0, 1]"
1831;0.085510969162;"[(1119.5, 104.5), (865.5, 101.5), (736.5, 341.5)]";"[0, 0, 1]"
1832;0.0610439777374;"[(1118.5, 106.5), (862.5, 105.5), (818.5, 368.5)]";"[0, 0, 1]"
1833;0.0775361061096;"[(1117.5, 109.5), (864.5, 104.5), (764.5, 342.5)]";"[0, 0, 1]"
1834;0.0907318592072;"[(866.5, 102.5), (1117.5, 108.5), (764.5, 343.5)]";"[0, 0, 1]"
1835;0.0841209888458;"[(1120.5, 105.5), (764.5, 342.5)]";"[0, 1]"
1836;0.0928211212158;"[(1117.5, 107.5), (862.5, 104.5), (818.5, 368.5)]";"[0, 0, 1]"
1837;0.0824239253998;"[(1116.5, 108.5), (865.5, 100.5), (715.5, 360.5)]";"[0, 0, 1]"
1838;0.0563747882843;"[(1116.5, 106.5), (864.5, 102.5)]";"[0, 0]"
1839;0.0511200428009;"[(1117.5, 112.5), (864.5, 102.5), (715.5, 362.5)]";"[0, 0, 1]"
1840;0.055104970932;"[(1118.5, 110.5), (863.5, 104.5), (715.5, 362.5)]";"[0, 0, 1]"
1841;0.0629971027374;"[(1117.5, 107.5), (866.5, 101.5)]";"[0, 0]"
1842;0.0763680934906;"[(1119.5, 106.5), (866.5, 102.5), (736.5, 342.5)]";"[0, 0, 1]"
1843;0.0846390724182;"[(1117.5, 107.5), (736.5, 341.5)]";"[0, 1]"
1844;0.0915720462799;"[(1118.5, 112.5), (867.5, 102.5), (736.5, 342.5)]";"[0, 0, 1]"
1845;0.0807518959045;"[(1119.5, 105.5)]";"[0]"
1846;0.0775458812714;"[(1117.5, 106.5), (864.5, 100.5), (818.5, 368.5)]";"[0, 0, 1]"
1847;0.0857620239258;"[(1119.5, 105.5), (863.5, 103.5), (736.5, 341.5)]";"[0, 0, 1]"
1848;0.0897619724274;"[(863.5, 103.5), (1119.5, 106.5), (736.5, 342.5)]";"[0, 0, 1]"
1849;0.0633738040924;"[(1115.5, 111.5), (865.5, 101.5)]";"[0, 0]"
1850;0.0810317993164;"[(866.5, 102.5), (1118.5, 106.5), (764.5, 342.5)]";"[0, 0, 1]"
1851;0.0818130970001;"[(1119.5, 113.5), (865.5, 103.5), (764.5, 342.5)]";"[0, 0, 1]"
1852;0.0541391372681;"[(1118.5, 110.5), (863.5, 103.5), (764.5, 342.5)]";"[0, 0, 1]"
1853;0.0692110061646;"[(1119.5, 106.5), (736.5, 342.5)]";"[0, 1]"
1854;0.0900309085846;"[(1118.5, 110.5), (867.5, 102.5), (736.5, 341.5)]";"[0, 0, 1]"
1855;0.0849890708923;"[(1119.5, 105.5), (865.5, 101.5), (715.5, 361.5)]";"[0, 0, 1]"
1856;0.0926070213318;"[(1117.5, 107.5), (863.5, 103.5), (736.5, 341.5)]";"[0, 0, 1]"
1857;0.0832059383392;"[(1116.5, 106.5), (864.5, 100.5), (736.5, 341.5)]";"[0, 0, 1]"
1858;0.0880908966064;"[(1116.5, 106.5), (862.5, 105.5)]";"[0, 0]"
1859;0.0743489265442;"[(1119.5, 104.5), (818.5, 368.5)]";"[0, 1]"
1860;0.0553340911865;"[(1116.5, 110.5), (866.5, 102.5), (764.5, 342.5)]";"[0, 0, 1]"
1861;0.0698878765106;"[(1116.5, 110.5), (866.5, 101.5), (764.5, 342.5)]";"[0, 0, 1]"
1862;0.0896649360657;"[(1119.5, 106.5), (866.5, 102.5), (764.5, 342.5)]";"[0, 0, 1]"
1863;0.0831139087677;"[(865.5, 102.5), (1118.5, 106.5), (818.5, 368.5)]";"[0, 0, 1]"
1864;0.0892238616943;"[(1117.5, 107.5), (865.5, 103.5), (736.5, 341.5)]";"[0, 0, 1]"
1865;0.0858919620514;"[(1119.5, 104.5), (865.5, 100.5), (818.5, 368.5)]";"[0, 0, 1]"
1866;0.0535321235657;"[(1117.5, 107.5), (863.5, 103.5), (736.5, 341.5)]";"[0, 0, 1]"
1867;0.0601649284363;"[(1117.5, 107.5), (865.5, 101.5), (818.5, 368.5)]";"[0, 0, 1]"
1868;0.0738639831543;"[(1117.5, 107.5), (864.5, 104.5), (736.5, 341.5)]";"[0, 0, 1]"
1869;0.0857119560242;"[(1118.5, 106.5), (864.5, 104.5), (818.5, 368.5)]";"[0, 0, 1]"
1870;0.0875771045685;"[(866.5, 102.5), (1117.5, 107.5)]";"[0, 0]"
1871;0.0844130516052;"[(1117.5, 113.5), (865.5, 100.5), (736.5, 342.5)]";"[0, 0, 1]"
1872;0.0867640972137;"[(1118.5, 111.5), (864.5, 104.5), (764.5, 342.5)]";"[0, 0, 1]"
1873;0.0571241378784;"[(1117.5, 107.5), (865.5, 102.5), (764.5, 342.5)]";"[0, 0, 1]"
1874;0.0716590881348;"[(1117.5, 110.5), (866.5, 102.5)]";"[0, 0]"
1875;0.0823719501495;"[(1117.5, 107.5), (865.5, 101.5), (736.5, 342.5)]";"[0, 0, 1]"
1876;0.0920088291168;"[(1116.5, 106.5), (867.5, 101.5), (736.5, 341.5)]";"[0, 0, 1]"
1877;0.086061000824;"[(1118.5, 105.5), (862.5, 106.5), (736.5, 341.5)]";"[0, 0, 1]"
1878;0.0890829563141;"[(1117.5, 111.5), (865.5, 100.5), (736.5, 341.5)]";"[0, 0, 1]"
1879;0.0542678833008;"[(1117.5, 111.5), (864.5, 103.5), (818.5, 368.5)]";"[0, 0, 1]"
1880;0.0691809654236;"[(1117.5, 107.5), (866.5, 102.5), (818.5, 368.5)]";"[0, 0, 1]"
1881;0.0735900402069;"[(1119.5, 106.5), (864.5, 103.5), (715.5, 362.5)]";"[0, 0, 1]"
1882;0.0880870819092;"[(1116.5, 106.5), (866.5, 102.5), (764.5, 342.5)]";"[0, 0, 1]"
1883;0.0546600818634;"[(1118.5, 111.5), (764.5, 342.5)]";"[0, 1]"
1884;0.0547430515289;"[(1118.5, 110.5), (867.5, 102.5)]";"[0, 0]"
1885;0.0696771144867;"[(1117.5, 107.5), (865.5, 101.5)]";"[0, 0]"
1886;0.0749580860138;"[(1117.5, 108.5), (862.5, 104.5), (736.5, 341.5)]";"[0, 0, 1]"
1887;0.070650100708;"[(1117.5, 107.5), (865.5, 101.5), (736.5, 341.5)]";"[0, 0, 1]"
1888;0.0732591152191;"[(1117.5, 111.5), (866.5, 102.5), (736.5, 341.5)]";"[0, 0, 1]"
1889;0.0800609588623;"[(1118.5, 105.5), (865.5, 101.5), (684.5, 377.5), (818.5, 368.5)]";"[0, 0, 0, 1]"
1890;0.0888080596924;"[(1117.5, 107.5), (866.5, 102.5), (818.5, 368.5)]";"[0, 0, 1]"
1891;0.0555689334869;"[(1117.5, 110.5), (865.5, 101.5)]";"[0, 0]"
1892;0.0543029308319;"[(1117.5, 110.5), (862.5, 105.5), (715.5, 362.5)]";"[0, 0, 1]"
1893;0.0655238628387;"[(1117.5, 110.5), (865.5, 103.5), (764.5, 342.5)]";"[0, 0, 1]"
