frameno;frametime;recarea;cir_pos;color
553;0.0658009052277;"861249";"[]";"[]"
554;0.0587811470032;"861972";"[]";"[]"
555;0.0694680213928;"862695";"[]";"[]"
556;0.0680451393127;"862695";"[]";"[]"
557;0.0824999809265;"862695";"[]";"[]"
558;0.0670158863068;"862695";"[]";"[]"
559;0.0617771148682;"862695";"[]";"[]"
560;0.067449092865;"862695";"[]";"[]"
561;0.0630350112915;"862695";"[]";"[]"
562;0.0723130702972;"863418";"[]";"[]"
563;0.0743720531464;"863418";"[(425, 715)]";"[0]"
564;0.0127828121185;"177600";"[(674, 721), (419, 708)]";"[0, 0]"
565;0.0146470069885;"177600";"[(417, 705)]";"[0]"
566;0.0173959732056;"177600";"[(673, 715), (423, 704)]";"[0, 0]"
567;0.0165200233459;"177600";"[(422, 698)]";"[0]"
568;0.0163209438324;"177600";"[(422, 691), (673, 700)]";"[0, 0]"
569;0.0148630142212;"177600";"[(673, 693), (422, 681)]";"[0, 0]"
570;0.0213460922241;"177600";"[(672, 685), (422, 675)]";"[0, 0]"
571;0.0125091075897;"177600";"[(673, 679)]";"[0]"
572;0.0179879665375;"177600";"[(673, 670), (422, 659)]";"[0, 0]"
573;0.0153470039368;"177600";"[(676, 660)]";"[0]"
574;0.0183448791504;"177600";"[(676, 650), (423, 642)]";"[0, 0]"
575;0.0197958946228;"177600";"[(677, 643), (426, 634)]";"[0, 0]"
576;0.018886089325;"177600";"[(423, 626)]";"[0]"
577;0.0190069675446;"177600";"[(673, 626), (421, 616)]";"[0, 0]"
578;0.0190567970276;"177600";"[(422, 610)]";"[0]"
579;0.0242099761963;"177600";"[(674, 615), (419, 605)]";"[0, 0]"
580;0.0154609680176;"177600";"[(423, 600)]";"[0]"
581;0.020103931427;"177600";"[(677, 598), (427, 589)]";"[0, 0]"
582;0.0146050453186;"177600";"[(677, 585), (424, 577)]";"[0, 0]"
583;0.0131840705872;"177600";"[(423, 565)]";"[0]"
584;0.0133249759674;"177600";"[(675, 563), (420, 553)]";"[0, 0]"
585;0.013414144516;"177600";"[(675, 557), (422, 546)]";"[0, 0]"
586;0.0173850059509;"177600";"[(679, 549), (424, 539)]";"[0, 0]"
587;0.0176479816437;"177600";"[(680, 545), (429, 533)]";"[0, 0]"
588;0.0190989971161;"177600";"[(678, 541), (428, 531)]";"[0, 0]"
589;0.0153739452362;"177600";"[(424, 528)]";"[0]"
590;0.0142049789429;"177600";"[(679, 534), (428, 524)]";"[0, 0]"
591;0.0156569480896;"177600";"[(681, 529), (429, 519)]";"[0, 0]"
592;0.0127320289612;"177600";"[(684, 524), (430, 515)]";"[0, 0]"
593;0.0161828994751;"177600";"[(433, 508)]";"[0]"
594;0.0246539115906;"177600";"[(437, 500)]";"[0]"
595;0.0214099884033;"177600";"[(687, 499), (431, 489)]";"[0, 0]"
596;0.0173649787903;"177600";"[(687, 493), (436, 482)]";"[0, 0]"
597;0.013867855072;"177600";"[(437, 476)]";"[0]"
598;0.0157370567322;"177600";"[(438, 471)]";"[0]"
599;0.0134780406952;"177600";"[(438, 467)]";"[0]"
600;0.0143179893494;"177600";"[(691, 469), (439, 459)]";"[0, 0]"
601;0.113106966019;"1516800";"[]";"[]"
602;0.017284154892;"177600";"[(440, 436)]";"[0]"
603;0.0139720439911;"177600";"[(438, 423)]";"[0]"
604;0.0173358917236;"177600";"[(690, 420), (435, 408)]";"[0, 0]"
605;0.0150339603424;"177600";"[(690, 408), (436, 397)]";"[0, 0]"
606;0.0135560035706;"177600";"[(690, 397), (436, 384)]";"[0, 0]"
607;0.0151219367981;"177600";"[(689, 389), (436, 377)]";"[0, 0]"
608;0.0192241668701;"177600";"[(688, 380), (433, 368)]";"[0, 0]"
609;0.011981010437;"177600";"[(434, 361)]";"[0]"
610;0.0176558494568;"177600";"[(688, 366), (436, 355)]";"[0, 0]"
611;0.0117650032043;"177600";"[(436, 349)]";"[0]"
612;0.0147051811218;"177600";"[(438, 346)]";"[0]"
613;0.0157659053802;"177600";"[(689, 351), (438, 340)]";"[0, 0]"
614;0.0110740661621;"177600";"[(692, 345)]";"[0]"
615;0.016804933548;"177600";"[(440, 328)]";"[0]"
616;0.012895822525;"177600";"[(440, 323), (692, 337)]";"[0, 0]"
617;0.0119731426239;"177600";"[(439, 319), (692, 331)]";"[0, 0]"
