frameno;frametime;filtertime;radious;cir_pos;color
4656;0.0933508872986;0.00171399116516;"[5.7008772]";"[(425, 159)]";"[0]"
4657;0.101365089417;0.00132608413696;"[5.7008772]";"[(624, 181)]";"[0]"
4658;0.125056028366;0.00148391723633;"[6.3639612]";"[(623, 180)]";"[0]"
4659;0.126815080643;-1;"[]";"[]";"[]"
4660;0.117557048798;0.00142288208008;"[6.041523]";"[(613, 175)]";"[0]"
4661;0.0997669696808;-1;"[]";"[]";"[]"
4662;0.0917680263519;-1;"[]";"[]";"[]"
4663;0.104584932327;-1;"[]";"[]";"[]"
4664;0.114593982697;-1;"[]";"[]";"[]"
4665;0.106549978256;-1;"[]";"[]";"[]"
4666;0.111340045929;-1;"[]";"[]";"[]"
4667;0.11227107048;-1;"[]";"[]";"[]"
4668;0.115206956863;-1;"[]";"[]";"[]"
4669;0.111453056335;-1;"[]";"[]";"[]"
4670;0.122390031815;-1;"[]";"[]";"[]"
4671;0.092472076416;-1;"[]";"[]";"[]"
4672;0.112107038498;-1;"[]";"[]";"[]"
4673;0.114403963089;-1;"[]";"[]";"[]"
4674;0.113561868668;-1;"[]";"[]";"[]"
4675;0.12016916275;-1;"[]";"[]";"[]"
4676;0.135375976562;-1;"[]";"[]";"[]"
4677;0.127151012421;-1;"[]";"[]";"[]"
4678;0.0998730659485;-1;"[]";"[]";"[]"
4679;0.102447986603;-1;"[]";"[]";"[]"
4680;0.111688137054;-1;"[]";"[]";"[]"
4681;0.11585021019;-1;"[]";"[]";"[]"
4682;0.0932729244232;-1;"[]";"[]";"[]"
4683;0.115106105804;-1;"[]";"[]";"[]"
4684;0.103404998779;-1;"[]";"[]";"[]"
4685;0.09077501297;-1;"[]";"[]";"[]"
4686;0.0909259319305;-1;"[]";"[]";"[]"
4687;0.110374212265;-1;"[]";"[]";"[]"
4688;0.120189189911;-1;"[]";"[]";"[]"
4689;0.123167037964;-1;"[]";"[]";"[]"
4690;0.0940709114075;-1;"[]";"[]";"[]"
4691;0.0954358577728;-1;"[]";"[]";"[]"
4692;0.0936388969421;0.00132203102112;"[6.5192022]";"[(568, 156)]";"[0]"
4693;0.0984749794006;-1;"[]";"[]";"[]"
4694;0.105142116547;-1;"[]";"[]";"[]"
4695;0.0984120368958;-1;"[]";"[]";"[]"
4696;0.109073877335;-1;"[]";"[]";"[]"
4697;0.12215590477;-1;"[]";"[]";"[]"
4698;0.118973016739;-1;"[]";"[]";"[]"
4699;0.093955039978;-1;"[]";"[]";"[]"
4700;0.117217063904;-1;"[]";"[]";"[]"
4701;0.118113994598;-1;"[]";"[]";"[]"
4702;0.115422010422;-1;"[]";"[]";"[]"
4703;0.115149974823;0.00146794319153;"[5.7008772]";"[(576, 153)]";"[0]"
4704;0.115983009338;-1;"[]";"[]";"[]"
4705;0.11776804924;-1;"[]";"[]";"[]"
4706;0.100740909576;-1;"[]";"[]";"[]"
4707;0.104084968567;-1;"[]";"[]";"[]"
4708;0.107053041458;-1;"[]";"[]";"[]"
4709;0.0931079387665;-1;"[]";"[]";"[]"
4710;0.0951039791107;-1;"[]";"[]";"[]"
4711;0.117389202118;-1;"[]";"[]";"[]"
4712;0.0998611450195;-1;"[]";"[]";"[]"
4713;0.103116035461;-1;"[]";"[]";"[]"
4714;0.0916409492493;-1;"[]";"[]";"[]"
4715;0.0941541194916;-1;"[]";"[]";"[]"
4716;0.0912780761719;-1;"[]";"[]";"[]"
4717;0.111139059067;-1;"[]";"[]";"[]"
4718;0.122287034988;-1;"[]";"[]";"[]"
4719;0.0925660133362;-1;"[]";"[]";"[]"
4720;0.103651046753;-1;"[]";"[]";"[]"
4721;0.136634111404;-1;"[]";"[]";"[]"
4722;0.112655878067;-1;"[]";"[]";"[]"
4723;0.109454154968;-1;"[]";"[]";"[]"
4724;0.0994849205017;-1;"[]";"[]";"[]"
4725;0.128909111023;-1;"[]";"[]";"[]"
4726;0.138584136963;-1;"[]";"[]";"[]"
4727;0.138323068619;-1;"[]";"[]";"[]"
4728;0.133494138718;-1;"[]";"[]";"[]"
4729;0.139375925064;-1;"[]";"[]";"[]"
4730;0.100289821625;-1;"[]";"[]";"[]"
4731;0.0967600345612;-1;"[]";"[]";"[]"
4732;0.12388420105;-1;"[]";"[]";"[]"
4733;0.116055965424;-1;"[]";"[]";"[]"
4734;0.097559928894;-1;"[]";"[]";"[]"
4735;0.101161956787;-1;"[]";"[]";"[]"
4736;0.127120018005;-1;"[]";"[]";"[]"
4737;0.114971160889;-1;"[]";"[]";"[]"
4738;0.120257854462;-1;"[]";"[]";"[]"
4739;0.114233016968;-1;"[]";"[]";"[]"
4740;0.143065929413;-1;"[]";"[]";"[]"
4741;0.102275133133;-1;"[]";"[]";"[]"
4742;0.126802921295;-1;"[]";"[]";"[]"
4743;0.11559009552;0.00178289413452;"[5.7008772, 6.5192022]";"[(338, 175), (543, 196)]";"[0, 0]"
4744;0.126365184784;0.00193905830383;"[6.5192022]";"[(553, 199)]";"[0]"
4745;0.10439491272;0.00139284133911;"[5.7008772]";"[(358, 183)]";"[0]"
4746;0.12335896492;-1;"[]";"[]";"[]"
4747;0.131196022034;-1;"[]";"[]";"[]"
4748;0.107393980026;0.00137209892273;"[5.7008772]";"[(564, 201)]";"[0]"
4749;0.119746923447;-1;"[]";"[]";"[]"
4750;0.100172996521;-1;"[]";"[]";"[]"
4751;0.123289823532;-1;"[]";"[]";"[]"
4752;0.0986449718475;-1;"[]";"[]";"[]"
4753;0.100987911224;-1;"[]";"[]";"[]"
4754;0.117851018906;0.00146198272705;"[5.7008772]";"[(574, 215)]";"[0]"
4755;0.128901004791;-1;"[]";"[]";"[]"
4756;0.0989990234375;-1;"[]";"[]";"[]"
4757;0.130537033081;-1;"[]";"[]";"[]"
4758;0.128743886948;-1;"[]";"[]";"[]"
4759;0.0959680080414;0.00134205818176;"[6.3639612]";"[(601, 207)]";"[0]"
4760;0.108982086182;-1;"[]";"[]";"[]"
4761;0.115813016891;-1;"[]";"[]";"[]"
4762;0.0936050415039;0.00168895721436;"[6.5192022]";"[(579, 188)]";"[0]"
4763;0.108504056931;-1;"[]";"[]";"[]"
4764;0.116646051407;-1;"[]";"[]";"[]"
4765;0.132958889008;-1;"[]";"[]";"[]"
4766;0.128931045532;-1;"[]";"[]";"[]"
4767;0.112658977509;-1;"[]";"[]";"[]"
4768;0.131142139435;0.00149703025818;"[6.6708322]";"[(568, 176)]";"[0]"
4769;0.124862909317;-1;"[]";"[]";"[]"
4770;0.122698068619;-1;"[]";"[]";"[]"
4771;0.0984280109406;-1;"[]";"[]";"[]"
4772;0.114921092987;-1;"[]";"[]";"[]"
4773;0.128746986389;-1;"[]";"[]";"[]"
4774;0.0925438404083;-1;"[]";"[]";"[]"
4775;0.121432065964;-1;"[]";"[]";"[]"
4776;0.130278110504;-1;"[]";"[]";"[]"
4777;0.139008998871;-1;"[]";"[]";"[]"
4778;0.130935907364;-1;"[]";"[]";"[]"
4779;0.132045030594;-1;"[]";"[]";"[]"
4780;0.131645917892;-1;"[]";"[]";"[]"
4781;0.117701053619;-1;"[]";"[]";"[]"
4782;0.118185997009;-1;"[]";"[]";"[]"
4783;0.13046002388;-1;"[]";"[]";"[]"
4784;0.104823112488;-1;"[]";"[]";"[]"
4785;0.126470088959;-1;"[]";"[]";"[]"
4786;0.135798931122;-1;"[]";"[]";"[]"
4787;0.0958268642426;-1;"[]";"[]";"[]"
4788;0.137350082397;-1;"[]";"[]";"[]"
4789;0.0993461608887;-1;"[]";"[]";"[]"
4790;0.100766897202;-1;"[]";"[]";"[]"
4791;0.101055145264;-1;"[]";"[]";"[]"
4792;0.11661195755;-1;"[]";"[]";"[]"
4793;0.106639862061;-1;"[]";"[]";"[]"
4794;0.108286857605;-1;"[]";"[]";"[]"
4795;0.100942134857;-1;"[]";"[]";"[]"
4796;0.100811004639;-1;"[]";"[]";"[]"
4797;0.104487895966;-1;"[]";"[]";"[]"
4798;0.0981450080872;-1;"[]";"[]";"[]"
4799;0.112821102142;-1;"[]";"[]";"[]"
4800;0.119151830673;-1;"[]";"[]";"[]"
4801;0.110652923584;-1;"[]";"[]";"[]"
4802;0.124464035034;-1;"[]";"[]";"[]"
4803;0.122872114182;-1;"[]";"[]";"[]"
4804;0.116101026535;-1;"[]";"[]";"[]"
4805;0.138347148895;-1;"[]";"[]";"[]"
4806;0.104661941528;-1;"[]";"[]";"[]"
4807;0.10085606575;0.00134205818176;"[5.7008772]";"[(481, 179)]";"[0]"
4808;0.125131130219;-1;"[]";"[]";"[]"
4809;0.126256942749;-1;"[]";"[]";"[]"
4810;0.0996530056;-1;"[]";"[]";"[]"
4811;0.115984916687;-1;"[]";"[]";"[]"
4812;0.131407976151;-1;"[]";"[]";"[]"
4813;0.145683050156;-1;"[]";"[]";"[]"
4814;0.135128974915;-1;"[]";"[]";"[]"
4815;0.098464012146;0.00129103660583;"[5.7008772]";"[(277, 168)]";"[0]"
4816;0.1276948452;-1;"[]";"[]";"[]"
4817;0.131916046143;-1;"[]";"[]";"[]"
4818;0.128768920898;-1;"[]";"[]";"[]"
4819;0.121881008148;-1;"[]";"[]";"[]"
4820;0.112478017807;-1;"[]";"[]";"[]"
4821;0.0987741947174;-1;"[]";"[]";"[]"
4822;0.0996718406677;-1;"[]";"[]";"[]"
4823;0.103093862534;-1;"[]";"[]";"[]"
4824;0.131080150604;-1;"[]";"[]";"[]"
4825;0.113635063171;-1;"[]";"[]";"[]"
4826;0.123105049133;-1;"[]";"[]";"[]"
4827;0.118309020996;-1;"[]";"[]";"[]"
4828;0.109526157379;-1;"[]";"[]";"[]"
4829;0.121627092361;-1;"[]";"[]";"[]"
4830;0.118470191956;-1;"[]";"[]";"[]"
4831;0.100829124451;-1;"[]";"[]";"[]"
4832;0.0933001041412;-1;"[]";"[]";"[]"
4833;0.121582984924;-1;"[]";"[]";"[]"
4834;0.0994458198547;-1;"[]";"[]";"[]"
4835;0.124165058136;-1;"[]";"[]";"[]"
4836;0.111057043076;-1;"[]";"[]";"[]"
4837;0.105130910873;-1;"[]";"[]";"[]"
4838;0.109543085098;-1;"[]";"[]";"[]"
4839;0.115884065628;-1;"[]";"[]";"[]"
4840;0.107262134552;-1;"[]";"[]";"[]"
4841;0.116992950439;-1;"[]";"[]";"[]"
4842;0.124905109406;-1;"[]";"[]";"[]"
4843;0.123437166214;-1;"[]";"[]";"[]"
4844;0.110131978989;-1;"[]";"[]";"[]"
4845;0.118456125259;-1;"[]";"[]";"[]"
4846;0.0929589271545;-1;"[]";"[]";"[]"
4847;0.139559030533;-1;"[]";"[]";"[]"
4848;0.0955638885498;-1;"[]";"[]";"[]"
4849;0.123342990875;0.00147390365601;"[5.7008772]";"[(560, 429)]";"[0]"
4850;0.108035087585;-1;"[]";"[]";"[]"
4851;0.104280948639;-1;"[]";"[]";"[]"
4852;0.106547832489;0.00192189216614;"[5.7008772]";"[(558, 447)]";"[0]"
4853;0.109163045883;0.00193691253662;"[6.6708322]";"[(558, 451)]";"[0]"
4854;0.101539134979;-1;"[]";"[]";"[]"
4855;0.129727125168;0.00147104263306;"[6.3639612]";"[(557, 463)]";"[0]"
4856;0.0982298851013;-1;"[]";"[]";"[]"
4857;0.131860017776;-1;"[]";"[]";"[]"
4858;0.112585067749;-1;"[]";"[]";"[]"
4859;0.0980610847473;-1;"[]";"[]";"[]"
4860;0.0969529151917;-1;"[]";"[]";"[]"
4861;0.0985260009766;-1;"[]";"[]";"[]"
4862;0.104127168655;-1;"[]";"[]";"[]"
4863;0.10612487793;-1;"[]";"[]";"[]"
4864;0.101003170013;-1;"[]";"[]";"[]"
4865;0.103055953979;-1;"[]";"[]";"[]"
4866;0.100705862045;-1;"[]";"[]";"[]"
4867;0.101292133331;-1;"[]";"[]";"[]"
4868;0.100155115128;-1;"[]";"[]";"[]"
4869;0.102692842484;0.00138783454895;"[8.6313381]";"[(1380, 922)]";"[0]"
4870;0.0979380607605;-1;"[]";"[]";"[]"
4871;0.0999228954315;-1;"[]";"[]";"[]"
4872;0.0999751091003;-1;"[]";"[]";"[]"
4873;0.100494146347;-1;"[]";"[]";"[]"
4874;0.097198009491;-1;"[]";"[]";"[]"
4875;0.0985598564148;-1;"[]";"[]";"[]"
4876;0.0975120067596;-1;"[]";"[]";"[]"
4877;0.101564884186;-1;"[]";"[]";"[]"
4878;0.112728118896;-1;"[]";"[]";"[]"
4879;0.110202074051;-1;"[]";"[]";"[]"
4880;0.102225780487;-1;"[]";"[]";"[]"
4881;0.0976059436798;-1;"[]";"[]";"[]"
4882;0.117816925049;-1;"[]";"[]";"[]"
4883;0.137940883636;-1;"[]";"[]";"[]"
4884;0.0950081348419;-1;"[]";"[]";"[]"
4885;0.133801937103;-1;"[]";"[]";"[]"
4886;0.11036491394;-1;"[]";"[]";"[]"
4887;0.127067089081;-1;"[]";"[]";"[]"
4888;0.130369901657;-1;"[]";"[]";"[]"
4889;0.108388900757;-1;"[]";"[]";"[]"
4890;0.120545148849;-1;"[]";"[]";"[]"
4891;0.130398988724;-1;"[]";"[]";"[]"
4892;0.0957419872284;-1;"[]";"[]";"[]"
4893;0.11619591713;0.0014009475708;"[6.3639612]";"[(545, 801)]";"[0]"
4894;0.0908761024475;-1;"[]";"[]";"[]"
4895;0.102112054825;-1;"[]";"[]";"[]"
4896;0.0901470184326;-1;"[]";"[]";"[]"
4897;0.120503902435;-1;"[]";"[]";"[]"
4898;0.0997219085693;-1;"[]";"[]";"[]"
4899;0.117264986038;-1;"[]";"[]";"[]"
4900;0.0935478210449;-1;"[]";"[]";"[]"
4901;0.0984261035919;-1;"[]";"[]";"[]"
4902;0.108839035034;-1;"[]";"[]";"[]"
4903;0.0993430614471;-1;"[]";"[]";"[]"
4904;0.120546102524;-1;"[]";"[]";"[]"
4905;0.0968568325043;-1;"[]";"[]";"[]"
4906;0.111411094666;-1;"[]";"[]";"[]"
4907;0.104605913162;-1;"[]";"[]";"[]"
4908;0.0930700302124;-1;"[]";"[]";"[]"
4909;0.0946440696716;-1;"[]";"[]";"[]"
4910;0.0990340709686;-1;"[]";"[]";"[]"
4911;0.112952947617;-1;"[]";"[]";"[]"
4912;0.126445055008;-1;"[]";"[]";"[]"
4913;0.0973570346832;-1;"[]";"[]";"[]"
4914;0.102391004562;-1;"[]";"[]";"[]"
4915;0.115940093994;-1;"[]";"[]";"[]"
4916;0.0997598171234;-1;"[]";"[]";"[]"
4917;0.115701913834;-1;"[]";"[]";"[]"
4918;0.119489908218;-1;"[]";"[]";"[]"
4919;0.123027086258;-1;"[]";"[]";"[]"
4920;0.104941129684;-1;"[]";"[]";"[]"
4921;0.093691110611;-1;"[]";"[]";"[]"
4922;0.126247167587;-1;"[]";"[]";"[]"
4923;0.100126981735;-1;"[]";"[]";"[]"
4924;0.106746912003;-1;"[]";"[]";"[]"
4925;0.116879940033;-1;"[]";"[]";"[]"
4926;0.117909908295;-1;"[]";"[]";"[]"
4927;0.106850147247;-1;"[]";"[]";"[]"
4928;0.105111122131;-1;"[]";"[]";"[]"
4929;0.0917160511017;-1;"[]";"[]";"[]"
4930;0.137146949768;-1;"[]";"[]";"[]"
4931;0.0963010787964;-1;"[]";"[]";"[]"
4932;0.102605819702;-1;"[]";"[]";"[]"
4933;0.0960748195648;-1;"[]";"[]";"[]"
4934;0.124300956726;-1;"[]";"[]";"[]"
4935;0.118793964386;-1;"[]";"[]";"[]"
4936;0.127157926559;-1;"[]";"[]";"[]"
4937;0.129614114761;-1;"[]";"[]";"[]"
4938;0.114265918732;-1;"[]";"[]";"[]"
4939;0.113736867905;-1;"[]";"[]";"[]"
4940;0.103413105011;-1;"[]";"[]";"[]"
4941;0.0935480594635;-1;"[]";"[]";"[]"
4942;0.118681907654;-1;"[]";"[]";"[]"
4943;0.127073049545;-1;"[]";"[]";"[]"
4944;0.13604593277;-1;"[]";"[]";"[]"
4945;0.112406015396;-1;"[]";"[]";"[]"
4946;0.118221998215;-1;"[]";"[]";"[]"
4947;0.0931072235107;-1;"[]";"[]";"[]"
4948;0.120203018188;-1;"[]";"[]";"[]"
4949;0.10273194313;-1;"[]";"[]";"[]"
4950;0.0987799167633;-1;"[]";"[]";"[]"
4951;0.109544038773;-1;"[]";"[]";"[]"
4952;0.120514154434;-1;"[]";"[]";"[]"
4953;0.109318971634;-1;"[]";"[]";"[]"
4954;0.0948808193207;-1;"[]";"[]";"[]"
4955;0.113494873047;-1;"[]";"[]";"[]"
4956;0.120275020599;-1;"[]";"[]";"[]"
4957;0.115792989731;-1;"[]";"[]";"[]"
4958;0.121686935425;-1;"[]";"[]";"[]"
4959;0.137300014496;-1;"[]";"[]";"[]"
4960;0.121494054794;-1;"[]";"[]";"[]"
4961;0.109757900238;-1;"[]";"[]";"[]"
4962;0.104968070984;-1;"[]";"[]";"[]"
4963;0.115119218826;-1;"[]";"[]";"[]"
4964;0.105963945389;-1;"[]";"[]";"[]"
4965;0.102669000626;-1;"[]";"[]";"[]"
4966;0.0905239582062;-1;"[]";"[]";"[]"
4967;0.11531496048;-1;"[]";"[]";"[]"
4968;0.127926111221;-1;"[]";"[]";"[]"
4969;0.122331142426;-1;"[]";"[]";"[]"
4970;0.109885931015;-1;"[]";"[]";"[]"
4971;0.0981211662292;-1;"[]";"[]";"[]"
4972;0.100302219391;-1;"[]";"[]";"[]"
4973;0.116425991058;-1;"[]";"[]";"[]"
4974;0.133448839188;-1;"[]";"[]";"[]"
4975;0.127555847168;-1;"[]";"[]";"[]"
4976;0.125463962555;-1;"[]";"[]";"[]"
4977;0.109359025955;-1;"[]";"[]";"[]"
4978;0.11444401741;-1;"[]";"[]";"[]"
4979;0.0988268852234;-1;"[]";"[]";"[]"
4980;0.122884988785;0.00139594078064;"[5.7008772]";"[(530, 217)]";"[0]"
4981;0.0910129547119;-1;"[]";"[]";"[]"
4982;0.103576183319;-1;"[]";"[]";"[]"
4983;0.0887920856476;-1;"[]";"[]";"[]"
4984;0.0900118350983;-1;"[]";"[]";"[]"
4985;0.092661857605;-1;"[]";"[]";"[]"
4986;0.0943429470062;-1;"[]";"[]";"[]"
4987;0.123202085495;-1;"[]";"[]";"[]"
4988;0.0926988124847;-1;"[]";"[]";"[]"
4989;0.100008010864;-1;"[]";"[]";"[]"
4990;0.1027739048;-1;"[]";"[]";"[]"
4991;0.0943608283997;-1;"[]";"[]";"[]"
4992;0.096018075943;-1;"[]";"[]";"[]"
4993;0.0979509353638;-1;"[]";"[]";"[]"
4994;0.116226911545;-1;"[]";"[]";"[]"
4995;0.115055084229;-1;"[]";"[]";"[]"
4996;0.0973470211029;-1;"[]";"[]";"[]"
4997;0.120168924332;-1;"[]";"[]";"[]"
4998;0.105230093002;-1;"[]";"[]";"[]"
4999;0.121814012527;0.00140881538391;"[5.7008772]";"[(514, 107)]";"[0]"
5000;0.120688915253;-1;"[]";"[]";"[]"
5001;0.105756998062;-1;"[]";"[]";"[]"
5002;0.104213953018;-1;"[]";"[]";"[]"
5003;0.105381965637;-1;"[]";"[]";"[]"
5004;0.108067989349;-1;"[]";"[]";"[]"
5005;0.101670026779;0.00149393081665;"[6.5192022]";"[(547, 222)]";"[0]"
5006;0.100145816803;-1;"[]";"[]";"[]"
5007;0.128041028976;-1;"[]";"[]";"[]"
5008;0.102694034576;-1;"[]";"[]";"[]"
5009;0.0964031219482;-1;"[]";"[]";"[]"
5010;0.132555961609;-1;"[]";"[]";"[]"
5011;0.108402013779;-1;"[]";"[]";"[]"
5012;0.0975871086121;-1;"[]";"[]";"[]"
5013;0.116099119186;-1;"[]";"[]";"[]"
5014;0.0997409820557;-1;"[]";"[]";"[]"
5015;0.121268033981;-1;"[]";"[]";"[]"
5016;0.112054109573;-1;"[]";"[]";"[]"
5017;0.112016916275;-1;"[]";"[]";"[]"
5018;0.122051954269;-1;"[]";"[]";"[]"
5019;0.124367952347;0.0015070438385;"[6.041523]";"[(557, 425)]";"[0]"
5020;0.0923099517822;-1;"[]";"[]";"[]"
5021;0.0918021202087;-1;"[]";"[]";"[]"
5022;0.111411094666;-1;"[]";"[]";"[]"
5023;0.0919380187988;-1;"[]";"[]";"[]"
5024;0.119364976883;-1;"[]";"[]";"[]"
5025;0.125379085541;0.00144100189209;"[5.7008772]";"[(578, 443)]";"[0]"
5026;0.112470149994;-1;"[]";"[]";"[]"
5027;0.0948011875153;-1;"[]";"[]";"[]"
5028;0.0945851802826;-1;"[]";"[]";"[]"
5029;0.114282846451;0.00139284133911;"[6.041523]";"[(597, 434)]";"[0]"
5030;0.112694978714;-1;"[]";"[]";"[]"
5031;0.118427038193;-1;"[]";"[]";"[]"
5032;0.0939230918884;-1;"[]";"[]";"[]"
5033;0.112977027893;-1;"[]";"[]";"[]"
5034;0.119444131851;0.00146102905273;"[5.7008772]";"[(647, 419)]";"[0]"
5035;0.093080997467;0.00178289413452;"[6.5192022]";"[(669, 416)]";"[0]"
5036;0.112014055252;0.00190711021423;"[6.5192022]";"[(690, 414)]";"[0]"
5037;0.0964410305023;-1;"[]";"[]";"[]"
5038;0.0928609371185;0.00127792358398;"[5.7008772, 5.7008772]";"[(539, 403), (726, 421)]";"[0, 0]"
5039;0.0917119979858;0.00127983093262;"[5.7008772, 5.7008772]";"[(556, 404), (742, 421)]";"[0, 0]"
5040;0.112874031067;0.00139498710632;"[5.7008772]";"[(572, 407)]";"[0]"
5041;0.106834888458;0.00135612487793;"[5.7008772, 5.7008772]";"[(774, 425), (590, 409)]";"[0, 0]"
5042;0.0975289344788;0.00136613845825;"[5.7008772]";"[(792, 426)]";"[0]"
5043;0.126442909241;0.00157809257507;"[5.7008772, 5.7008772]";"[(809, 425), (626, 410)]";"[0, 0]"
5044;0.117072105408;-1;"[]";"[]";"[]"
5045;0.0998570919037;0.00135397911072;"[6.041523, 5.7008772]";"[(842, 422), (661, 407)]";"[0, 0]"
5046;0.113363981247;-1;"[]";"[]";"[]"
5047;0.109978914261;-1;"[]";"[]";"[]"
5048;0.10099196434;-1;"[]";"[]";"[]"
5049;0.126394033432;-1;"[]";"[]";"[]"
5050;0.121558904648;-1;"[]";"[]";"[]"
5051;0.11883687973;-1;"[]";"[]";"[]"
5052;0.116960048676;-1;"[]";"[]";"[]"
5053;0.124490976334;-1;"[]";"[]";"[]"
5054;0.0969541072845;-1;"[]";"[]";"[]"
5055;0.119678974152;-1;"[]";"[]";"[]"
5056;0.105405807495;0.00145888328552;"[5.7008772]";"[(1026, 409)]";"[0]"
5057;0.110128879547;0.0014591217041;"[5.7008772]";"[(1036, 410)]";"[0]"
5058;0.0955331325531;-1;"[]";"[]";"[]"
5059;0.103016138077;0.00141215324402;"[5.7008772]";"[(1060, 411)]";"[0]"
5060;0.108518123627;-1;"[]";"[]";"[]"
5061;0.0963609218597;-1;"[]";"[]";"[]"
5062;0.0974011421204;0.00135898590088;"[5.7008772]";"[(1096, 409)]";"[0]"
5063;0.0977189540863;0.00138187408447;"[5.7008772]";"[(1112, 408)]";"[0]"
5064;0.101958990097;-1;"[]";"[]";"[]"
5065;0.109736919403;-1;"[]";"[]";"[]"
5066;0.102789878845;0.00179290771484;"[6.5192022]";"[(1163, 400)]";"[0]"
5067;0.120459079742;-1;"[]";"[]";"[]"
5068;0.119980096817;0.00150799751282;"[5.7008772]";"[(1195, 399)]";"[0]"
5069;0.0968890190125;-1;"[]";"[]";"[]"
5070;0.106977939606;0.00141716003418;"[5.7008772]";"[(1228, 395)]";"[0]"
5071;0.100178956985;-1;"[]";"[]";"[]"
5072;0.0976808071136;0.00147700309753;"[6.041523]";"[(1260, 391)]";"[0]"
5073;0.0943160057068;0.0013120174408;"[6.6708322]";"[(1274, 390)]";"[0]"
5074;0.108033895493;-1;"[]";"[]";"[]"
5075;0.0949349403381;-1;"[]";"[]";"[]"
5076;0.0961191654205;0.00128197669983;"[5.7008772]";"[(1320, 383)]";"[0]"
5077;0.109150886536;-1;"[]";"[]";"[]"
5078;0.114046812057;-1;"[]";"[]";"[]"
5079;0.102763175964;0.00138306617737;"[5.7008772]";"[(1365, 382)]";"[0]"
5080;0.115060091019;0.00148487091064;"[5.7008772]";"[(1382, 383)]";"[0]"
5081;0.094055891037;0.00126695632935;"[5.7008772]";"[(1399, 383)]";"[0]"
5082;0.115797042847;0.00140500068665;"[6.3639612]";"[(1416, 382)]";"[0]"
5083;0.111073970795;0.00137996673584;"[5.7008772]";"[(1431, 382)]";"[0]"
5084;0.0932450294495;0.00167798995972;"[5.7008772, 6.6708322]";"[(1254, 377), (1445, 382)]";"[0, 0]"
5085;0.0959630012512;0.00131893157959;"[6.3639612]";"[(1455, 380)]";"[0]"
5086;0.11083984375;-1;"[]";"[]";"[]"
5087;0.122760057449;-1;"[]";"[]";"[]"
5088;0.0932400226593;0.00129294395447;"[6.6708322]";"[(1481, 377)]";"[0]"
5089;0.10004901886;-1;"[]";"[]";"[]"
5090;0.113054037094;-1;"[]";"[]";"[]"
5091;0.109648942947;-1;"[]";"[]";"[]"
5092;0.0947918891907;-1;"[]";"[]";"[]"
5093;0.0981910228729;-1;"[]";"[]";"[]"
5094;0.120723962784;-1;"[]";"[]";"[]"
5095;0.105329990387;-1;"[]";"[]";"[]"
5096;0.117619037628;0.00154805183411;"[6.041523]";"[(1413, 379)]";"[0]"
5097;0.0952110290527;0.00130009651184;"[6.5192022]";"[(1397, 380)]";"[0]"
5098;0.104620933533;0.00183606147766;"[6.5192022]";"[(1382, 382)]";"[0]"
5099;0.0909481048584;-1;"[]";"[]";"[]"
5100;0.105148077011;0.00177502632141;"[6.6708322]";"[(1342, 384)]";"[0]"
5101;0.0958359241486;-1;"[]";"[]";"[]"
5102;0.122313976288;0.00162100791931;"[5.7008772]";"[(1299, 387)]";"[0]"
5103;0.108957052231;-1;"[]";"[]";"[]"
5104;0.125052928925;-1;"[]";"[]";"[]"
5105;0.117371082306;-1;"[]";"[]";"[]"
5106;0.1112241745;-1;"[]";"[]";"[]"
5107;0.105722904205;-1;"[]";"[]";"[]"
5108;0.0989890098572;0.00142002105713;"[5.7008772]";"[(1180, 401)]";"[0]"
5109;0.108335971832;-1;"[]";"[]";"[]"
5110;0.108986854553;-1;"[]";"[]";"[]"
5111;0.116240024567;-1;"[]";"[]";"[]"
5112;0.0954759120941;0.0020751953125;"[5.7008772]";"[(1110, 401)]";"[0]"
5113;0.119621038437;-1;"[]";"[]";"[]"
5114;0.105433940887;-1;"[]";"[]";"[]"
5115;0.0956370830536;-1;"[]";"[]";"[]"
5116;0.113782167435;-1;"[]";"[]";"[]"
5117;0.124369859695;-1;"[]";"[]";"[]"
5118;0.100435972214;0.00147008895874;"[5.7008772]";"[(856, 389)]";"[0]"
5119;0.117965936661;-1;"[]";"[]";"[]"
5120;0.102631092072;-1;"[]";"[]";"[]"
5121;0.0981228351593;0.00139403343201;"[5.7008772]";"[(995, 403)]";"[0]"
5122;0.101153850555;-1;"[]";"[]";"[]"
5123;0.0974309444427;-1;"[]";"[]";"[]"
5124;0.101335048676;-1;"[]";"[]";"[]"
5125;0.106009960175;-1;"[]";"[]";"[]"
5126;0.107352018356;0.0015230178833;"[5.7008772]";"[(906, 397)]";"[0]"
5127;0.0999598503113;0.00135493278503;"[5.7008772]";"[(705, 382)]";"[0]"
5128;0.117465019226;-1;"[]";"[]";"[]"
5129;0.121901988983;-1;"[]";"[]";"[]"
5130;0.104509115219;0.00157594680786;"[5.7008772]";"[(826, 395)]";"[0]"
5131;0.0995697975159;-1;"[]";"[]";"[]"
5132;0.126709222794;0.00148391723633;"[5.7008772]";"[(786, 393)]";"[0]"
5133;0.132672071457;0.00162100791931;"[5.7008772]";"[(766, 391)]";"[0]"
5134;0.102730035782;0.00140500068665;"[5.7008772]";"[(746, 389)]";"[0]"
5135;0.118870019913;-1;"[]";"[]";"[]"
