frameno;frametime;recpoint;cir_pos;color
3383;0.0184240341187;"[154, 122, 774, 362]";"[(672, 232)]";"[0]"
3384;0.0177659988403;"[155, 121, 775, 361]";"[(671, 229), (440, 198)]";"[0, 0]"
3385;0.019122838974;"[159, 121, 779, 361]";"[(442, 197)]";"[0]"
3386;0.0199511051178;"[155, 120, 775, 360]";"[(675, 229), (443, 201)]";"[0, 0]"
3387;0.0139470100403;"[156, 121, 776, 361]";"[(448, 205), (680, 233)]";"[0, 0]"
3388;0.0185370445251;"[157, 123, 777, 363]";"[(683, 240), (453, 212)]";"[0, 0]"
3389;0.0150001049042;"[157, 146, 777, 386]";"[(682, 242)]";"[0]"
3390;0.0183308124542;"[153, 156, 773, 396]";"[(679, 241), (448, 213)]";"[0, 0]"
3391;0.0201070308685;"[150, 167, 770, 407]";"[(442, 211), (672, 239)]";"[0, 0]"
3392;0.0218639373779;"[147, 174, 767, 414]";"[(433, 209), (664, 238)]";"[0, 0]"
3393;0.0193338394165;"[146, 179, 766, 419]";"[(665, 237)]";"[0]"
3394;0.0179800987244;"[146, 183, 766, 423]";"[(435, 205), (667, 235)]";"[0, 0]"
3395;0.0118780136108;"[144, 197, 764, 437]";"[(666, 231)]";"[0]"
3396;0.0170819759369;"[143, 212, 763, 452]";"[(665, 235)]";"[0]"
3397;0.00884699821472;"[142, 227, 762, 467]";"[(666, 240)]";"[0]"
3398;0.0321831703186;"[143, 240, 763, 480]";"[(668, 241)]";"[0]"
3399;0.0169689655304;"[105, 58, 799, 298]";"[(439, 213), (671, 244)]";"[0, 0]"
3400;0.021693944931;"[104, 84, 798, 324]";"[(439, 211), (670, 243)]";"[0, 0]"
3401;0.0983049869537;"[104, 111, 798, 351]";"[(439, 211), (670, 243)]";"[0, 0]"
3402;0.0109658241272;"[101, 115, 795, 355]";"[(669, 243), (440, 209)]";"[0, 0]"
3403;0.0109379291534;"[99, 120, 793, 360]";"[(438, 210), (669, 245)]";"[0, 0]"
3404;0.0171821117401;"[99, 113, 793, 353]";"[(669, 245)]";"[0]"
3405;0.0184440612793;"[94, 97, 788, 337]";"[(439, 213), (669, 248)]";"[0, 0]"
3406;0.0133998394012;"[88, 82, 782, 322]";"[(669, 249), (438, 217)]";"[0, 0]"
3407;0.0108940601349;"[89, 68, 783, 308]";"[(668, 252), (437, 219)]";"[0, 0]"
3408;0.0174789428711;"[92, 49, 786, 289]";"[(668, 255), (438, 225)]";"[0, 0]"
3409;0.012943983078;"[94, 31, 788, 271]";"[(666, 260), (436, 229)]";"[0, 0]"
3410;0.043016910553;"[96, 31, 790, 271]";"[(667, 263)]";"[0]"
3411;0.0110549926758;"[148, 143, 800, 383]";"[(666, 266)]";"[0]"
3412;0.0216300487518;"[148, 143, 800, 383]";"[(663, 268), (431, 238)]";"[0, 0]"
3413;0.0242691040039;"[148, 144, 800, 384]";"[(664, 266), (434, 235)]";"[0, 0]"
3414;0.011981010437;"[144, 159, 796, 399]";"[(664, 265)]";"[0]"
3415;0.0216989517212;"[138, 173, 790, 413]";"[(661, 263), (431, 232)]";"[0, 0]"
3416;0.0225601196289;"[131, 186, 783, 426]";"[(661, 261), (429, 230)]";"[0, 0]"
3417;0.0904219150543;"[127, 213, 779, 453]";"[(661, 261), (429, 230)]";"[0, 0]"
3418;0.0128729343414;"[123, 240, 775, 480]";"[(661, 257)]";"[0]"
3419;0.0427119731903;"[125, 255, 777, 495]";"[(662, 255)]";"[0]"
3420;0.0128028392792;"[118, 30, 800, 270]";"[(663, 254)]";"[0]"
3421;0.0193469524384;"[118, 30, 800, 270]";"[(433, 222), (664, 253)]";"[0, 0]"
3422;0.0175471305847;"[118, 30, 800, 270]";"[(664, 253)]";"[0]"
3423;0.0216300487518;"[118, 30, 800, 270]";"[(664, 254), (433, 226)]";"[0, 0]"
3424;0.0215260982513;"[118, 30, 800, 270]";"[(663, 257), (431, 227)]";"[0, 0]"
3425;0.0136530399323;"[108, 30, 790, 270]";"[(659, 257), (426, 228)]";"[0, 0]"
3426;0.016047000885;"[89, 30, 771, 270]";"[(424, 228), (656, 258)]";"[0, 0]"
3427;0.0211799144745;"[72, 74, 754, 314]";"[(655, 261), (422, 231)]";"[0, 0]"
3428;0.021861076355;"[68, 69, 750, 309]";"[(425, 235), (656, 265)]";"[0, 0]"
3429;0.0320031642914;"[67, 35, 749, 275]";"[(656, 268)]";"[0]"
3430;0.0205340385437;"[136, 147, 799, 387]";"[(428, 236), (659, 266)]";"[0, 0]"
3431;0.0204119682312;"[134, 147, 797, 387]";"[(659, 264), (429, 234)]";"[0, 0]"
3432;0.0140211582184;"[127, 147, 790, 387]";"[(660, 263), (429, 232)]";"[0, 0]"
3433;0.0195541381836;"[120, 148, 783, 388]";"[(429, 229), (660, 259)]";"[0, 0]"
3434;0.0219340324402;"[117, 157, 780, 397]";"[(428, 228), (658, 258)]";"[0, 0]"
3435;0.0224249362946;"[115, 184, 778, 424]";"[(421, 229), (653, 260)]";"[0, 0]"
3436;0.0223340988159;"[115, 202, 778, 442]";"[(647, 265)]";"[0]"
3437;0.0163898468018;"[118, 221, 781, 461]";"[(640, 270), (406, 239)]";"[0, 0]"
3438;0.0518372058868;"[122, 269, 785, 509]";"[(405, 239), (639, 270)]";"[0, 0]"
3439;0.0123229026794;"[264, 58, 738, 329]";"[(638, 267), (404, 235)]";"[0, 0]"
3440;0.0139629840851;"[264, 71, 738, 342]";"[(639, 263)]";"[0]"
3441;0.0185251235962;"[264, 53, 738, 324]";"[(639, 260), (405, 230)]";"[0, 0]"
3442;0.0119678974152;"[264, 38, 738, 309]";"[(635, 260), (403, 229)]";"[0, 0]"
3443;0.0164699554443;"[264, 15, 738, 286]";"[(399, 232)]";"[0]"
3444;0.0160889625549;"[264, 0, 738, 271]";"[(396, 235)]";"[0]"
3445;0.0192189216614;"[264, 0, 738, 271]";"[(631, 271)]";"[0]"
3446;0.0168521404266;"[50, 151, 800, 391]";"[(632, 271), (400, 238)]";"[0, 0]"
3447;0.0196330547333;"[50, 150, 800, 390]";"[(401, 239), (634, 271)]";"[0, 0]"
3448;0.0131139755249;"[50, 150, 800, 390]";"[(633, 277), (401, 245)]";"[0, 0]"
3449;0.0149531364441;"[50, 151, 800, 391]";"[(636, 289)]";"[0]"
3450;0.0200529098511;"[50, 151, 800, 391]";"[(641, 290)]";"[0]"
3451;0.0133521556854;"[50, 160, 800, 400]";"[(642, 288)]";"[0]"
3452;0.018679857254;"[50, 178, 800, 418]";"[(413, 253)]";"[0]"
3453;0.0235929489136;"[50, 204, 800, 444]";"[(415, 251), (647, 283)]";"[0, 0]"
3454;0.0156650543213;"[50, 246, 800, 486]";"[(651, 278)]";"[0]"
3455;0.0164558887482;"[40, 266, 790, 506]";"[(657, 276)]";"[0]"
3456;0.0560820102692;"[21, 272, 771, 512]";"[(432, 243), (663, 275)]";"[0, 0]"
3457;0.0147359371185;"[303, 2, 774, 274]";"[(439, 240)]";"[0]"
3458;0.0100059509277;"[299, 1, 770, 273]";"[(441, 241)]";"[0]"
3459;0.0133168697357;"[296, 1, 767, 273]";"[(437, 241)]";"[0]"
3460;0.00700998306274;"[294, 1, 765, 273]";"[(436, 241)]";"[0]"
3461;0.0280981063843;"[301, 1, 772, 273]";"[(665, 275)]";"[0]"
3462;0.0170660018921;"[50, 155, 800, 395]";"[(665, 276)]";"[0]"
3463;0.0212841033936;"[50, 159, 800, 399]";"[(664, 279), (434, 247)]";"[0, 0]"
3464;0.0229949951172;"[50, 154, 800, 394]";"[(660, 284), (431, 252)]";"[0, 0]"
3465;0.0207529067993;"[50, 151, 800, 391]";"[(655, 291), (424, 261)]";"[0, 0]"
3466;0.0222511291504;"[50, 148, 800, 388]";"[(416, 259), (648, 291)]";"[0, 0]"
3467;0.022068977356;"[50, 144, 800, 384]";"[(643, 289)]";"[0]"
3468;0.0220808982849;"[50, 140, 800, 380]";"[(409, 253), (642, 285)]";"[0, 0]"
3469;0.0148530006409;"[50, 139, 800, 379]";"[(639, 283), (407, 250)]";"[0, 0]"
3470;0.0192041397095;"[50, 143, 800, 383]";"[(407, 246), (640, 279)]";"[0, 0]"
3471;0.0227630138397;"[50, 149, 800, 389]";"[(407, 244), (640, 276)]";"[0, 0]"
3472;0.012904882431;"[50, 151, 800, 391]";"[(644, 277)]";"[0]"
3473;0.0315659046173;"[50, 151, 800, 391]";"[(806, 501)]";"[0]"
3474;0.0731289386749;"[279, 380, 792, 620]";"[(806, 501)]";"[0]"
3475;0.0896079540253;"[275, 379, 788, 619]";"[(806, 501)]";"[0]"
3476;0.0776381492615;"[267, 379, 780, 619]";"[(806, 501)]";"[0]"
3477;0.0743701457977;"[258, 380, 771, 620]";"[(806, 501)]";"[0]"
3478;0.0547370910645;"[245, 394, 758, 634]";"[(806, 501)]";"[0]"
3479;0.0782699584961;"[246, 379, 759, 619]";"[(806, 501)]";"[0]"
3480;0.082976102829;"[251, 374, 764, 614]";"[(806, 501)]";"[0]"
3481;0.0560150146484;"[254, 371, 767, 611]";"[(806, 501)]";"[0]"
3482;0.0647640228271;"[256, 369, 769, 609]";"[(806, 501)]";"[0]"
3483;0.0691001415253;"[257, 368, 770, 608]";"[(806, 501)]";"[0]"
3484;0.0888609886169;"[258, 368, 771, 608]";"[(806, 501)]";"[0]"
3485;0.0768840312958;"[261, 363, 774, 603]";"[(806, 501)]";"[0]"
3486;0.0565030574799;"[265, 357, 778, 597]";"[(806, 501)]";"[0]"
3487;0.0695941448212;"[264, 353, 777, 593]";"[(806, 501)]";"[0]"
3488;0.0749969482422;"[269, 341, 782, 581]";"[(806, 501)]";"[0]"
3489;0.0530500411987;"[277, 328, 790, 568]";"[(806, 501)]";"[0]"
3490;0.065810918808;"[287, 321, 800, 561]";"[(806, 501)]";"[0]"
3491;0.0546340942383;"[287, 322, 800, 562]";"[(806, 501)]";"[0]"
3492;0.0532350540161;"[287, 323, 800, 563]";"[(806, 501)]";"[0]"
3493;0.0238318443298;"[287, 326, 800, 566]";"[(685, 290)]";"[1]"
3494;0.0598521232605;"[65, 16, 786, 256]";"[(685, 290)]";"[1]"
3495;0.0249969959259;"[51, 37, 772, 277]";"[(687, 288)]";"[1]"
3496;0.0560719966888;"[156, 168, 788, 408]";"[(687, 288)]";"[1]"
3497;0.071280002594;"[155, 166, 787, 406]";"[(687, 288)]";"[1]"
3498;0.072897195816;"[154, 164, 786, 404]";"[(687, 288)]";"[1]"
3499;0.0741250514984;"[156, 163, 788, 403]";"[(687, 288)]";"[1]"
3500;0.0560460090637;"[159, 164, 791, 404]";"[(687, 288)]";"[1]"
3501;0.0722260475159;"[161, 165, 793, 405]";"[(687, 288)]";"[1]"
3502;0.0715570449829;"[162, 180, 794, 420]";"[(687, 288)]";"[1]"
3503;0.0871870517731;"[165, 204, 797, 444]";"[(687, 288)]";"[1]"
3504;0.0794060230255;"[168, 226, 800, 466]";"[(687, 288)]";"[1]"
3505;0.0804011821747;"[168, 209, 800, 449]";"[(687, 288)]";"[1]"
3506;0.0575540065765;"[168, 199, 800, 439]";"[(687, 288)]";"[1]"
3507;0.0693979263306;"[168, 191, 800, 431]";"[(687, 288)]";"[1]"
3508;0.0825657844543;"[158, 197, 790, 437]";"[(687, 288)]";"[1]"
3509;0.0803339481354;"[156, 220, 788, 460]";"[(687, 288)]";"[1]"
3510;0.0747060775757;"[155, 241, 787, 481]";"[(687, 288)]";"[1]"
3511;0.058009147644;"[161, 247, 793, 487]";"[(687, 288)]";"[1]"
3512;0.0724341869354;"[168, 248, 800, 488]";"[(687, 288)]";"[1]"
3513;0.0847470760345;"[168, 250, 800, 490]";"[(687, 288)]";"[1]"
3514;0.0789358615875;"[168, 260, 800, 500]";"[(687, 288)]";"[1]"
3515;0.0767259597778;"[168, 292, 800, 532]";"[(687, 288)]";"[1]"
3516;0.0759949684143;"[168, 317, 800, 557]";"[(687, 288)]";"[1]"
3517;0.0743701457977;"[168, 296, 800, 536]";"[(687, 288)]";"[1]"
3518;0.0599927902222;"[168, 248, 800, 488]";"[(687, 288)]";"[1]"
3519;0.0633981227875;"[168, 198, 800, 438]";"[(687, 288)]";"[1]"
3520;0.0547668933868;"[168, 162, 800, 402]";"[(687, 288)]";"[1]"
3521;0.0681879520416;"[168, 160, 800, 400]";"[(687, 288)]";"[1]"
3522;0.0693640708923;"[168, 158, 800, 398]";"[(687, 288)]";"[1]"
3523;0.0547740459442;"[168, 156, 800, 396]";"[(687, 288)]";"[1]"
3524;0.00886106491089;"[168, 154, 800, 394]";"[(712, 271)]";"[1]"
3525;0.0542168617249;"[168, 152, 800, 392]";"[(712, 271)]";"[1]"
3526;0.0536818504333;"[168, 148, 800, 388]";"[(712, 271)]";"[1]"
3527;0.0523569583893;"[168, 140, 800, 380]";"[(712, 271)]";"[1]"
3528;0.0686399936676;"[168, 134, 800, 374]";"[(712, 271)]";"[1]"
3529;0.0518629550934;"[168, 133, 800, 373]";"[(712, 271)]";"[1]"
3530;0.0698211193085;"[168, 133, 800, 373]";"[(712, 271)]";"[1]"
3531;0.0705919265747;"[168, 133, 800, 373]";"[(712, 271)]";"[1]"
3532;0.0707619190216;"[168, 136, 800, 376]";"[(712, 271)]";"[1]"
3533;0.0579128265381;"[168, 143, 800, 383]";"[(712, 271)]";"[1]"
3534;0.0551011562347;"[168, 152, 800, 392]";"[(712, 271)]";"[1]"
3535;0.0774159431458;"[168, 164, 800, 404]";"[(712, 271)]";"[1]"
3536;0.0964238643646;"[168, 166, 800, 406]";"[(712, 271)]";"[1]"
3537;0.0544729232788;"[168, 166, 800, 406]";"[(712, 271)]";"[1]"
3538;0.0704438686371;"[168, 164, 800, 404]";"[(712, 271)]";"[1]"
3539;0.0778439044952;"[168, 164, 800, 404]";"[(712, 271)]";"[1]"
3540;0.0713238716125;"[168, 166, 800, 406]";"[(712, 271)]";"[1]"
3541;0.0588719844818;"[168, 183, 800, 423]";"[(712, 271)]";"[1]"
3542;0.0566401481628;"[168, 187, 800, 427]";"[(712, 271)]";"[1]"
3543;0.0672118663788;"[168, 168, 800, 408]";"[(712, 271)]";"[1]"
3544;0.0697560310364;"[168, 161, 800, 401]";"[(712, 271)]";"[1]"
3545;0.0731189250946;"[168, 156, 800, 396]";"[(712, 271)]";"[1]"
3546;0.054652929306;"[148, 151, 780, 391]";"[(712, 271)]";"[1]"
3547;0.0731308460236;"[120, 149, 752, 389]";"[(712, 271)]";"[1]"
3548;0.0699951648712;"[100, 150, 732, 390]";"[(712, 271)]";"[1]"
3549;0.0725510120392;"[91, 151, 723, 391]";"[(712, 271)]";"[1]"
3550;0.0846390724182;"[103, 152, 735, 392]";"[(712, 271)]";"[1]"
3551;0.0925979614258;"[124, 155, 756, 395]";"[(712, 271)]";"[1]"
3552;0.0689458847046;"[150, 158, 782, 398]";"[(712, 271)]";"[1]"
3553;0.0540127754211;"[168, 161, 800, 401]";"[(712, 271)]";"[1]"
3554;0.054671049118;"[168, 165, 800, 405]";"[(712, 271)]";"[1]"
3555;0.0565719604492;"[168, 198, 800, 438]";"[(712, 271)]";"[1]"
3556;0.0817098617554;"[160, 233, 792, 473]";"[(712, 271)]";"[1]"
3557;0.0838148593903;"[159, 187, 791, 427]";"[(712, 271)]";"[1]"
3558;0.0823729038239;"[163, 164, 795, 404]";"[(712, 271)]";"[1]"
3559;0.100979089737;"[168, 163, 800, 403]";"[(712, 271)]";"[1]"
3560;0.069228887558;"[168, 168, 800, 408]";"[(712, 271)]";"[1]"
3561;0.0836369991302;"[168, 156, 800, 396]";"[(712, 271)]";"[1]"
3562;0.0729429721832;"[157, 141, 789, 381]";"[(712, 271)]";"[1]"
3563;0.0861918926239;"[141, 137, 773, 377]";"[(712, 271)]";"[1]"
3564;0.071918964386;"[123, 134, 755, 374]";"[(712, 271)]";"[1]"
3565;0.00892090797424;"[119, 134, 751, 374]";"[(710, 246)]";"[1]"
3566;0.069060087204;"[128, 137, 760, 377]";"[(710, 246)]";"[1]"
3567;0.013503074646;"[158, 144, 790, 384]";"[(703, 268)]";"[1]"
3568;0.0669898986816;"[168, 155, 800, 395]";"[(703, 268)]";"[1]"
3569;0.0749831199646;"[168, 165, 800, 405]";"[(703, 268)]";"[1]"
3570;0.0819959640503;"[168, 161, 800, 401]";"[(703, 268)]";"[1]"
3571;0.078556060791;"[168, 155, 800, 395]";"[(703, 268)]";"[1]"
3572;0.0743651390076;"[168, 153, 800, 393]";"[(703, 268)]";"[1]"
3573;0.055303812027;"[168, 158, 800, 398]";"[(703, 268)]";"[1]"
3574;0.0664279460907;"[168, 160, 800, 400]";"[(703, 268)]";"[1]"
3575;0.0551989078522;"[161, 158, 793, 398]";"[(703, 268)]";"[1]"
3576;0.0658020973206;"[108, 148, 740, 388]";"[(703, 268)]";"[1]"
3577;0.0499300956726;"[72, 144, 704, 384]";"[(703, 268)]";"[1]"
3578;0.0646779537201;"[49, 146, 681, 386]";"[(703, 268)]";"[1]"
3579;0.0485498905182;"[50, 148, 682, 388]";"[(716, 243)]";"[1]"
3580;0.0162019729614;"[197, 148, 800, 388]";"[(729, 256)]";"[1]"
3581;0.0168650150299;"[197, 180, 800, 420]";"[(740, 254)]";"[1]"
3582;0.048926115036;"[189, 260, 792, 500]";"[(756, 231)]";"[1]"
3583;0.0864820480347;"[141, 83, 793, 323]";"[(756, 231)]";"[1]"
3584;0.0885770320892;"[140, 142, 792, 382]";"[(756, 231)]";"[1]"
3585;0.0970091819763;"[148, 216, 800, 456]";"[(756, 231)]";"[1]"
3586;0.0500729084015;"[148, 279, 800, 519]";"[(726, 245)]";"[1]"
3587;0.0813691616058;"[159, 75, 800, 315]";"[(726, 245)]";"[1]"
3588;0.0646879673004;"[154, 212, 795, 452]";"[(726, 245)]";"[1]"
3589;0.0622549057007;"[155, 354, 796, 594]";"[(726, 245)]";"[1]"
3590;0.0600590705872;"[159, 493, 800, 733]";"[(726, 245)]";"[1]"
3591;0.0774910449982;"[154, 489, 795, 729]";"[(726, 245)]";"[1]"
3592;0.0774350166321;"[157, 455, 798, 695]";"[(726, 245)]";"[1]"
3593;0.0765709877014;"[159, 424, 800, 664]";"[(726, 245)]";"[1]"
3594;0.0798628330231;"[159, 241, 800, 481]";"[(726, 245)]";"[1]"
3595;0.0146498680115;"[159, 135, 800, 375]";"[(657, 262)]";"[1]"
3596;0.0123059749603;"[159, 52, 800, 292]";"[(658, 271)]";"[1]"
3597;0.0805130004883;"[159, 69, 800, 309]";"[(658, 271)]";"[1]"
3598;0.0185580253601;"[159, 102, 800, 342]";"[(669, 285), (423, 258)]";"[1, 1]"
3599;0.0183320045471;"[159, 136, 800, 376]";"[(668, 297)]";"[1]"
3600;0.0834548473358;"[160, 135, 801, 375]";"[(668, 297)]";"[1]"
3601;0.0145869255066;"[159, 138, 800, 378]";"[(664, 326)]";"[1]"
3602;0.0185761451721;"[159, 142, 800, 382]";"[(668, 340), (423, 315)]";"[1, 1]"
3603;0.04483294487;"[159, 67, 800, 307]";"[(665, 335)]";"[1]"
3604;0.0182998180389;"[87, 230, 800, 470]";"[(666, 324)]";"[1]"
3605;0.0169160366058;"[87, 252, 800, 492]";"[(424, 296), (671, 324)]";"[1, 1]"
3606;0.0197141170502;"[57, 232, 770, 472]";"[(674, 310), (428, 281)]";"[1, 1]"
3607;0.0488309860229;"[18, 267, 731, 507]";"[(440, 270)]";"[1]"
3608;0.0218141078949;"[11, 87, 761, 327]";"[(700, 293), (455, 266)]";"[1, 1]"
3609;0.012974023819;"[16, 100, 766, 340]";"[(710, 295), (465, 269)]";"[1, 1]"
3610;0.0384628772736;"[38, 33, 788, 273]";"[(716, 299)]";"[1]"
3611;0.0173060894012;"[197, 171, 800, 411]";"[(724, 298), (479, 268)]";"[1, 1]"
3612;0.0162031650543;"[197, 164, 800, 404]";"[(725, 295)]";"[1]"
3613;0.0109279155731;"[197, 165, 800, 405]";"[(717, 295)]";"[1]"
3614;0.0107190608978;"[197, 166, 800, 406]";"[(710, 294), (464, 261)]";"[1, 1]"
3615;0.00984883308411;"[197, 172, 800, 412]";"[(709, 286), (462, 255)]";"[1, 1]"
3616;0.00886201858521;"[197, 176, 800, 416]";"[(712, 289)]";"[1]"
3617;0.0130341053009;"[197, 194, 800, 434]";"[(708, 294)]";"[1]"
3618;0.0175631046295;"[198, 256, 801, 496]";"[(693, 292)]";"[1]"
3619;0.0519568920135;"[198, 318, 801, 558]";"[(677, 294), (425, 267)]";"[1, 1]"
3620;0.0118560791016;"[208, 57, 700, 324]";"[(663, 303)]";"[1]"
3621;0.0406370162964;"[208, 4, 700, 271]";"[(663, 309), (411, 286)]";"[1, 1]"
3622;0.013188123703;"[184, 166, 676, 429]";"[(420, 276)]";"[1]"
3623;0.0118360519409;"[184, 165, 676, 428]";"[(425, 256)]";"[1]"
3624;0.0279021263123;"[184, 163, 676, 426]";"[(682, 267)]";"[1]"
3625;0.0170588493347;"[79, 123, 800, 363]";"[(687, 264), (432, 242)]";"[1, 1]"
3626;0.0945379734039;"[79, 112, 800, 352]";"[(687, 264), (432, 242)]";"[1, 1]"
3627;0.0116682052612;"[79, 111, 800, 351]";"[(694, 278), (440, 256)]";"[1, 1]"
3628;0.0129570960999;"[79, 112, 800, 352]";"[(699, 280)]";"[1]"
3629;0.0195958614349;"[79, 113, 800, 353]";"[(708, 286), (455, 264)]";"[1, 1]"
3630;0.0121240615845;"[79, 117, 800, 357]";"[(717, 297), (465, 276)]";"[1, 1]"
3631;0.00958800315857;"[78, 123, 799, 363]";"[(727, 305)]";"[1]"
3632;0.0167508125305;"[54, 129, 775, 369]";"[(746, 313), (495, 293)]";"[1, 1]"
3633;0.0105619430542;"[29, 134, 750, 374]";"[(515, 295)]";"[1]"
3634;0.0433161258698;"[0, 330, 721, 570]";"[(763, 303)]";"[1]"
3635;0.047679901123;"[196, 242, 752, 482]";"[(769, 301)]";"[1]"
3636;0.0170300006866;"[110, 89, 756, 329]";"[(530, 285)]";"[1]"
3637;0.0167770385742;"[77, 88, 723, 328]";"[(535, 265)]";"[1]"
3638;0.0171539783478;"[45, 87, 691, 327]";"[(538, 245)]";"[1]"
3639;0.0147597789764;"[12, 82, 658, 322]";"[(544, 239)]";"[1]"
3640;0.0777499675751;"[0, 76, 646, 316]";"[(794, 252)]";"[1]"
3641;0.0138568878174;"[239, 125, 764, 365]";"[(540, 240)]";"[1]"
3642;0.0371010303497;"[194, 124, 719, 364]";"[(789, 261)]";"[1]"
3643;0.0534029006958;"[176, 280, 800, 520]";"[(787, 269), (534, 249)]";"[1, 1]"
3644;0.0165388584137;"[339, 150, 832, 410]";"[(781, 282), (528, 261)]";"[1, 1]"
3645;0.0123181343079;"[339, 228, 832, 488]";"[(772, 300), (519, 279)]";"[1, 1]"
3646;0.0273051261902;"[339, 341, 832, 601]";"[(765, 316), (511, 295)]";"[1, 1]"
3647;0.0120570659637;"[153, 94, 647, 355]";"[(500, 312)]";"[1]"
3648;0.0249888896942;"[153, 33, 647, 294]";"[(727, 338), (470, 313)]";"[1, 1]"
3649;0.013974905014;"[298, 187, 795, 452]";"[(711, 333), (452, 306)]";"[1, 1]"
3650;0.0185220241547;"[298, 181, 795, 446]";"[(701, 329), (441, 302)]";"[1, 1]"
3651;0.0166079998016;"[298, 173, 795, 438]";"[(688, 315), (427, 288)]";"[1, 1]"
3652;0.0117890834808;"[279, 160, 776, 425]";"[(675, 285), (411, 257)]";"[1, 1]"
3653;0.0179221630096;"[237, 150, 734, 415]";"[(657, 262), (390, 232)]";"[1, 1]"
3654;0.0120968818665;"[233, 144, 730, 409]";"[(642, 253), (372, 220)]";"[1, 1]"
3655;0.018082857132;"[263, 139, 760, 404]";"[(637, 262), (367, 227)]";"[1, 1]"
3656;0.0187311172485;"[290, 138, 787, 403]";"[(639, 283), (369, 248)]";"[1, 1]"
3657;0.0179200172424;"[298, 144, 795, 409]";"[(643, 298), (375, 264)]";"[1, 1]"
3658;0.0119779109955;"[298, 156, 795, 421]";"[(646, 308), (378, 276)]";"[1, 1]"
3659;0.0114450454712;"[299, 165, 796, 430]";"[(649, 317)]";"[1]"
3660;0.0189368724823;"[299, 171, 796, 436]";"[(653, 319), (385, 287)]";"[1, 1]"
3661;0.0187001228333;"[299, 176, 796, 441]";"[(657, 315), (389, 284)]";"[1, 1]"
3662;0.0185070037842;"[299, 179, 796, 444]";"[(399, 277), (667, 306)]";"[1, 1]"
3663;0.0096070766449;"[299, 178, 796, 443]";"[(675, 285), (407, 257)]";"[1, 1]"
3664;0.00804305076599;"[299, 172, 796, 437]";"[(659, 267)]";"[1]"
3665;0.00766015052795;"[299, 165, 796, 430]";"[(636, 250)]";"[1]"
3666;0.0148921012878;"[298, 155, 795, 420]";"[(621, 232), (343, 193)]";"[1, 1]"
3667;0.00941491127014;"[298, 142, 795, 407]";"[(621, 224)]";"[1]"
3668;0.0126791000366;"[264, 135, 761, 400]";"[(639, 227)]";"[1]"
3669;0.0152671337128;"[250, 133, 747, 398]";"[(657, 239)]";"[1]"
3670;0.0174369812012;"[239, 131, 736, 396]";"[(669, 251), (398, 214)]";"[1, 1]"
3671;0.0114510059357;"[232, 132, 729, 397]";"[(686, 269), (416, 232)]";"[1, 1]"
3672;0.0118069648743;"[231, 138, 728, 403]";"[(432, 246), (699, 285)]";"[1, 1]"
3673;0.010311126709;"[230, 145, 727, 410]";"[(701, 292), (432, 252)]";"[1, 1]"
3674;0.0112059116364;"[232, 150, 729, 415]";"[(701, 297), (434, 257)]";"[1, 1]"
3675;0.00946402549744;"[243, 154, 740, 419]";"[(711, 302), (443, 262)]";"[1, 1]"
3676;0.0120580196381;"[259, 158, 756, 423]";"[(453, 261), (720, 300)]";"[1, 1]"
3677;0.00953412055969;"[264, 160, 761, 425]";"[(447, 252), (716, 292)]";"[1, 1]"
3678;0.0120098590851;"[278, 160, 775, 425]";"[(690, 267), (417, 227)]";"[1, 1]"
3679;0.010922908783;"[298, 159, 795, 424]";"[(389, 202), (666, 241)]";"[1, 1]"
3680;0.0119621753693;"[298, 154, 795, 419]";"[(645, 233), (365, 196)]";"[1, 1]"
3681;0.0126249790192;"[298, 149, 795, 414]";"[(629, 233), (346, 196)]";"[1, 1]"
3682;0.0106980800629;"[299, 145, 796, 410]";"[(621, 224), (336, 187)]";"[1, 1]"
3683;0.012020111084;"[299, 141, 796, 406]";"[(618, 220), (333, 183)]";"[1, 1]"
3684;0.00828981399536;"[299, 137, 796, 402]";"[(617, 231)]";"[1]"
3685;0.0101919174194;"[300, 133, 797, 398]";"[(615, 243), (329, 208)]";"[1, 1]"
3686;0.0126478672028;"[300, 132, 797, 397]";"[(329, 220), (614, 255)]";"[1, 1]"
3687;0.0161719322205;"[300, 135, 797, 400]";"[(617, 265), (333, 233)]";"[1, 1]"
3688;0.0179460048676;"[300, 137, 797, 402]";"[(624, 272), (340, 240)]";"[1, 1]"
3689;0.0178120136261;"[300, 139, 797, 404]";"[(631, 275), (347, 243)]";"[1, 1]"
3690;0.0227630138397;"[300, 140, 797, 405]";"[(631, 277), (347, 244)]";"[1, 1]"
3691;0.00972008705139;"[300, 140, 797, 405]";"[(631, 279), (347, 245)]";"[1, 1]"
3692;0.0119700431824;"[300, 142, 797, 407]";"[(645, 277), (362, 244)]";"[1, 1]"
3693;0.0150067806244;"[300, 147, 797, 412]";"[(657, 261), (374, 228)]";"[1, 1]"
3694;0.017609834671;"[300, 153, 797, 418]";"[(661, 249), (377, 218)]";"[1, 1]"
3695;0.0172610282898;"[300, 155, 797, 420]";"[(671, 247), (389, 217)]";"[1, 1]"
3696;0.0125150680542;"[300, 151, 797, 416]";"[(687, 238), (404, 206)]";"[1, 1]"
3697;0.0115010738373;"[299, 147, 796, 412]";"[(699, 227), (419, 194)]";"[1, 1]"
